Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Resources,2,1,2,0,0,44,1,0,0,0,0,0
Settings,1,0,1,0,0,11,0,0,0,0,0,0
ThisAddIn,1,6,0,0,1,51,9,0,1,1,1,1
Globals,3,1,3,0,0,47,1,0,0,0,2,0
ThisRibbonCollection,0,1,0,0,0,10,1,0,0,0,0,1
