Method,LOC,CC,PC
CmdletTerminatingError:CmdletTerminatingError,3,1,1
CmdletTerminatingError:ThrowNoProjectOpenError,4,1,0
CmdletTerminatingError:CreateInvalidOperationErrorRecord,7,1,2
CmdletTerminatingError:ThrowNoSolutionOpenError,4,1,0
GetPackageCmdlet:GetPackageCmdlet,2,1,0
GetPackageCmdlet:GetPackageCmdlet,2,1,2
GetPackageCmdlet:ProcessRecord,11,2,0
GetPackageCmdlet:GetNuGetProjects,5,2,0
GetPackageCmdlet:HasSelectedProjectName,3,1,0
GetPackageCmdlet:WriteInstalledPackages,5,1,0
GetPackageCmdlet:WriteInstalledPackages,8,2,1
GetPackageCmdlet:CmdletThrowTerminatingError,3,1,1
GetPackageCmdlet:WriteRemoteSourcePackages,25,5,0
GetPackageCmdlet:WritePackagesToOutputPipeline,5,2,1
GetPackageCmdlet:WritePackagesFromRemoteSource,18,3,2
GetPackageCmdlet:WritePackages,8,2,2
GetPackageCmdlet:WriteUpdatePackagesFromRemoteSourceAsyncInSolutionAsync,5,2,0
GetPackageCmdlet:WriteUpdatePackagesFromRemoteSourceAsync,35,6,1
GetProjectCmdlet:GetProjectCmdlet,2,1,0
GetProjectCmdlet:GetProjectCmdlet,2,1,2
GetProjectCmdlet:ProcessRecord,11,2,0
GetProjectCmdlet:WriteAllProjectsToPipeline,4,1,0
GetProjectCmdlet:GetAllProjects,4,1,0
GetProjectCmdlet:WriteProjectsToPipeline,4,1,1
GetProjectCmdlet:WriteFilteredProjectsToPipeline,4,1,0
GetProjectCmdlet:GetFilteredProjects,4,1,0
GetProjectCmdlet:WriteDefaultProjectToPipeline,4,1,0
GetProjectCmdlet:GetDefaultProject,3,1,0
ICmdletTerminatingError:ThrowNoProjectOpenError,0,1,0
ICmdletTerminatingError:ThrowNoSolutionOpenError,0,1,0
InstallPackageCmdlet:InstallPackageCmdlet,2,1,0
InstallPackageCmdlet:InstallPackageCmdlet,2,1,2
InstallPackageCmdlet:Preprocess,13,2,0
InstallPackageCmdlet:ProcessRecord,8,1,0
InstallPackageCmdlet:CreateFileConflictResolver,3,1,0
InstallPackageCmdlet:InstallPackage,8,2,0
InstallPackageCmdlet:ParseUserInputForId,16,3,0
InstallPackageCmdlet:ParseUserInputForVersion,9,3,0
InstallPackageCmdlet:InstallPackages,5,2,1
InstallPackageCmdlet:InstallPackageById,3,1,0
InstallPackageCmdlet:CreateResolutionContext,3,1,0
InstallPackageCmdlet:GetPackageIdentities,11,2,0
InstallPackageCmdlet:GetPackageIdentity,7,2,0
InstallPackageCmdlet:CreatePackageIdentitiesFromPackagesConfig,35,5,0
InstallPackageCmdlet:CreatePackageIdentityFromNupkgPath,34,4,0
InstallPackageCmdlet:ParsePackageIdentityFromNupkgPath,29,5,2
InvokeInitializePackagesCmdlet:InvokeInitializePackagesCmdlet,2,1,0
InvokeInitializePackagesCmdlet:InvokeInitializePackagesCmdlet,2,1,2
InvokeInitializePackagesCmdlet:ProcessRecord,6,2,0
InvokeInitializePackagesCmdlet:UpdateWorkingDirectory,4,1,0
InvokeInitializePackagesCmdlet:ExecuteInitScriptsAsync,45,5,0
InvokeInitializePackagesCmdlet:ExecuteInitPs1ForPackagesConfig,42,8,3
InvokeInitializePackagesCmdlet:ExecuteInitPs1ForBuildIntegrated,14,4,2
InvokeInitializePackagesCmdlet:ExecuteInitPs1,24,3,2
InvokeInitializePackagesCmdlet:AddPathToEnvironment,10,2,1
InvokeUpdateWorkingDirectoryCmdlet:InvokeUpdateWorkingDirectoryCmdlet,2,1,0
InvokeUpdateWorkingDirectoryCmdlet:InvokeUpdateWorkingDirectoryCmdlet,3,1,3
InvokeUpdateWorkingDirectoryCmdlet:ProcessRecord,3,1,0
InvokeUpdateWorkingDirectoryCmdlet:UpdateWorkingDirectory,4,1,0
InvokeUpdateWorkingDirectoryCmdlet:GetWorkingDirectory,4,1,0
InvokeUpdateWorkingDirectoryCmdlet:UpdateWorkingDirectory,4,1,1
ITerminatingCmdlet:ThrowTerminatingError,0,1,1
OpenProjects:OpenProjects,3,1,1
OpenProjects:GetAllProjects,5,2,0
OpenProjects:CreateProject,3,1,1
OpenProjects:GetFilteredProjects,10,4,1
OpenProjects:CreateWildcard,3,1,1
PackageManagementCmdlet:PackageManagementCmdlet,4,1,2
PackageManagementCmdlet:ThrowErrorIfProjectNotOpen,5,2,0
PackageManagementCmdlet:ThrowProjectNotOpenTerminatingError,3,1,0
PackageManagementCmdlet:SetEnvironmentPath,3,1,1
PackageManagementCmdlet:SetSessionVariable,3,1,2
PackageManagementCmdlet:GetEnvironmentPath,3,1,0
PackageManagementCmdlet:GetSessionVariable,3,1,1
PackageManagementCmdlet:AddVariable,3,1,2
PackageManagementCmdlet:RemoveVariable,3,1,1
PackageManagementCmdlet:RemoveSessionVariable,3,1,1
PackageManagementCmdlet:InvokeScript,13,1,1
PackageManagementCmdlet:Run,3,1,1
PackageManagementCmdlet:CreateEventsMonitor,3,1,0
PackageManagementCmdlet:Log,17,2,3
PackageManagementCmdlet:CreateErrorRecord,7,1,1
PackageManagementCmdlet:CheckSolutionIsOpen,5,2,0
PackageManagementCmdlet:ThrowSolutionNotOpenTerminatingError,3,1,0
PackageManagementCmdlet:UpdateActiveSourceRepository,22,3,1
PackageManagementCmdlet:CreateRepositoryFromSource,32,5,1
PackageManagementCmdlet:GetInstalledPackagesAsync,17,5,5
PackageManagementCmdlet:GetPackagesFromRemoteSource,9,1,2
PackageManagementCmdlet:GetLatestPackageFromRemoteSourceAsync,10,1,3
PackageManagementCmdlet:PreviewNuGetPackageActions,9,2,1
PackageManagementCmdlet:ReportError,2,1,1
PackageManagementCmdlet:ResolveFileConflict,21,5,1
UninstallPackageCmdlet:UninstallPackageCmdlet,2,1,0
UninstallPackageCmdlet:UninstallPackageCmdlet,2,1,2
UninstallPackageCmdlet:ProcessRecord,7,1,0
UninstallPackageCmdlet:UninstallPackage,4,1,0
UninstallPackageCmdlet:UninstallPackageByIdAsync,9,2,5
UninstallPackageCmdlet:CreateUninstallContext,3,1,0
UpdatePackageCmdlet:UpdatePackageCmdlet,2,1,0
UpdatePackageCmdlet:UpdatePackageCmdlet,2,1,2
UpdatePackageCmdlet:Preprocess,19,3,0
UpdatePackageCmdlet:ProcessRecord,8,1,0
UpdatePackageCmdlet:CreateFileConflictResolver,3,1,0
