Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,AnimatedImageBrush,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\AnimatedImageBrush.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,AnimatedImage,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\AnimatedImage.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,DataGrid,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\DataGrid.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,DragDrop,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\DragDrop.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,EventTrigger,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\EventTrigger.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,GeneratedBindings,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\GeneratedBindings.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,ImageBrush,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\ImageBrush.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,ImageButton,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\ImageButton.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,ListBox,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\ListBox.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,NumericTextBox,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\NumericTextBox.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,PasswordBox,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\PasswordBox.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,RoutedEvents,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\RoutedEvents.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,ScrollViewer,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\ScrollViewer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,SolidColorBrushAnimation,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\SolidColorBrushAnimation.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,SoundManager,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\SoundManager.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer,UIRoot,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\UIRoot.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer.Charts,Chart,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Charts\Chart.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer.Charts,LineSeries2D,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Charts\LineSeries2D.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer.Effects,CustomEffect,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Effects\CustomEffect.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer.Effects,DirectionalBlurEffect,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Effects\DirectionalBlurEffect.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,EmptyKeys.UserInterface.Designer.Input,GamepadBinding,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Input\GamepadBinding.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,EmptyKeys.UserInterface.Designer.Interactions,Action,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Interactions\Action.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,EmptyKeys.UserInterface.Designer.Interactions,Behavior,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Interactions\Behavior.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,EmptyKeys.UserInterface.Designer.Interactions,CallMethodAction,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Interactions\CallMethodAction.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: MethodName' TargetObject' MethodNameProperty' TargetObjectProperty
Unutilized Abstraction,EmptyKeys.UserInterface.Designer.Interactions,Interaction,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Interactions\Interaction.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,EmptyKeys.UserInterface.Designer.Interactions,PlaySoundAction,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Interactions\PlaySoundAction.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Source' SourceProperty
Unnecessary Abstraction,EmptyKeys.UserInterface.Designer.Properties,Settings,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Properties\Settings.Designer.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Default' defaultInstance
Unutilized Abstraction,XamlGeneratedNamespace,GeneratedInternalTypeHelper,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\obj\Debug\GeneratedInternalTypeHelper.g.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Broken Modularization,EmptyKeys.UserInterface.Designer.Interactions,InvokeCommandAction,D:\research\architectureSmells\repos\EmptyKeys_UI_Generator\EmptyKeys.UserInterface.Designer\Interactions\InvokeCommandAction.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Command' CommandParameter' InputConverter' InputConverterParameter' InputConverterLanguage' CommandProperty' CommandParameterProperty' InputConverterProperty' InputConverterParameterProperty' InputConverterLanguageProperty
