Implementation smell,Namespace,Class,File,Method,Description
Long Method,com.asf.declarantbrige.processing,Declaration11HandlerXml,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\processing\Declaration11HandlerXml.cs,handle,The method has 102 lines of code.
Long Method,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processDeclaration11Csv,The method has 101 lines of code.
Complex Method,com.asf.declarantbrige.processing,Declaration11HandlerXml,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\processing\Declaration11HandlerXml.cs,handle,Cyclomatic complexity of the method is 13
Complex Method,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processDeclaration11,Cyclomatic complexity of the method is 12
Complex Method,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processDeclaration11Csv,Cyclomatic complexity of the method is 11
Complex Method,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processDeclaration12,Cyclomatic complexity of the method is 11
Complex Method,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processDeclaration12Csv,Cyclomatic complexity of the method is 9
Long Statement,com.asf.declarantbrige.checker,DeclarationChecker,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\checker\DeclarationChecker.cs,checkModel,The length of the statement  "			WrkContrLicense contragentLicense = ServiceFactory.getInstance ().HibernateService.getContragentLicenseByContragentId ((int)line11.IdPost); " is 139.
Long Statement,com.asf.declarantbrige.model,DecHeader,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\model\DeclarantAlco.DecHeader.cs,getLine11,The length of the statement  "	var found = Lines11.ToList ().FindAll (p => p.IdOrg.Equals (organizationId) && p.VidCode.Equals (alcoholCode) && p.ProdId.Equals (producerId) && p.IdPost == null); " is 163.
Long Statement,com.asf.declarantbrige.model,DecHeader,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\model\DeclarantAlco.DecHeader.cs,getLine12,The length of the statement  "	var found = Lines12.ToList ().FindAll (p => p.IdOrg.Equals (organizationId) && p.VidCode.Equals (alcoholCode) && p.ProdId.Equals (producerId)); " is 143.
Long Statement,com.asf.declarantbrige.processing,Declaration11HandlerXml,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\processing\Declaration11HandlerXml.cs,handle,The length of the statement  "	declarant.xml11.Файл declaration = ServiceFactory.getInstance ().XmlService.getDeclaration11 (ServiceFactory.getInstance ().ConfigurationService.getAppConfiguration ().getExchangePath ()); " is 188.
Long Statement,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processReferences,The length of the statement  "	Справочники references = ServiceFactory.getInstance ().XmlService.getReferences (ServiceFactory.getInstance ().ConfigurationService.getAppConfiguration ().getExchangePath ()); " is 175.
Long Statement,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processDeclaration11,The length of the statement  "	declarant.xml11.Файл declaration = ServiceFactory.getInstance ().XmlService.getDeclaration11 (ServiceFactory.getInstance ().ConfigurationService.getAppConfiguration ().getExchangePath ()); " is 188.
Long Statement,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processDeclaration11Csv,The length of the statement  "	Declaration11Csv declaration11Csv = ServiceFactory.getInstance ().CsvService.getDeclaration11 (ServiceFactory.getInstance ().ConfigurationService.getAppConfiguration ().getExchangePath ()); " is 189.
Long Statement,com.asf.declarantbrige.service,ProcessingService,C:\repos\croacker_DeclarantBrige\DeclarantBrige\com\asf\declarantbrige\service\ProcessingService.cs,processDeclaration12,The length of the statement  "	declarant.xml12.Файл declaration = ServiceFactory.getInstance ().XmlService.getDeclaration12 (ServiceFactory.getInstance ().ConfigurationService.getAppConfiguration ().getExchangePath ()); " is 188.
