Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,RedLockNet,IDistributedLockFactory,C:\repos\samcook_RedLock.net\RedLockNet.Abstractions.Shared\IDistributedLockFactory.cs,CreateLock,The method has 5 parameters. Parameters: resource' expiryTime' waitTime' retryTime' cancellationToken
Long Parameter List,RedLockNet,IDistributedLockFactory,C:\repos\samcook_RedLock.net\RedLockNet.Abstractions.Shared\IDistributedLockFactory.cs,CreateLockAsync,The method has 5 parameters. Parameters: resource' expiryTime' waitTime' retryTime' cancellationToken
