Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ChecksumCalculator,0,1,0,0,1,14,3,0,0,0,1,0
ChecksumExtractor,0,2,0,0,1,18,4,0,0,0,1,0
ChecksumParser,1,2,0,1,1,14,2,0,0,0.5,0,2
NamespaceHelper,0,1,0,0,1,7,1,0,0,0,0,2
XtraReportScriptInjector,0,3,2,0,2,51,9,0,0,0,4,0
XtraReportLoader,0,1,1,0,1,17,4,0,0,0,0,3
XtraReportReader,1,1,4,0,1,37,5,0,0,1,0,2
XtraReportScriptExtractor,0,2,1,0,2,17,3,0,0,0,1,2
XtraReportScriptsPartFactory,0,3,4,0,2,59,5,0,0,0,7,0
UniqueIdentifierProvider,2,2,3,0,1,50,5,0,0,1,0,2
XtraReportDesignerPartFactory,0,3,3,0,2,45,5,0,0,0,3,0
XtraReportSyncMarkers,2,0,0,2,0,5,0,0,0,0,0,3
XtraReportScriptParser,0,5,0,0,4,38,5,0,0,0,1,2
_ContactsGroupedByPosition,0,1,0,0,0,11,1,0,0,0,0,0
_TasksStateReport,0,3,0,0,1,20,3,0,0,0,0,0
