Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MainDemo.Module.Win.DatabaseUpdate,Updater,C:\repos\ZeroSharp_Xaf_MainDemo_ReportSync\MainDemo.Module.Win\DatabaseUpdate\Updater.cs,UpdateDatabaseAfterUpdateSchema,The length of the statement  "	new TaskAnalysis1LayoutUpdater ().Update (ObjectSpace.FindObject<Analysis> (CriteriaOperator.Parse ("Name='Completed tasks'"))); " is 128.
Long Statement,MainDemo.Module.Win.DatabaseUpdate,Updater,C:\repos\ZeroSharp_Xaf_MainDemo_ReportSync\MainDemo.Module.Win\DatabaseUpdate\Updater.cs,UpdateDatabaseAfterUpdateSchema,The length of the statement  "	new TaskAnalysis2LayoutUpdater ().Update (ObjectSpace.FindObject<Analysis> (CriteriaOperator.Parse ("Name='Estimated and actual work comparison'"))); " is 149.
