Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Kilmer,IEnumerableValidation,C:\repos\holmstrom_Kilmer\Kilmer\IEnumerableValidation.cs,CountIs,The length of the statement  "		throw new ArgumentException (Utils.CreateMessage (target' count' message' "Expected collection to contain {0} items' but it contained {1}")' paramName); " is 152.
Long Statement,Kilmer,StringValidation,C:\repos\holmstrom_Kilmer\Kilmer\StringValidation.cs,NotNullOrWhitespace,The length of the statement  "		throw new ArgumentException (Utils.CreateMessage (str' message' "String should not be null' empty or whitespace' was {0}")' paramName); " is 135.
Long Statement,Kilmer,StringValidation,C:\repos\holmstrom_Kilmer\Kilmer\StringValidation.cs,IsNullOrWhitespace,The length of the statement  "		throw new ArgumentException (Utils.CreateMessage (str' message' "String should be null' empty or whitespace' was {0}")' paramName); " is 131.
Long Statement,Kilmer,IComparableValidation,C:\repos\holmstrom_Kilmer\Kilmer\IComparableValidation.cs,AboveOrEqual,The length of the statement  "		throw new ArgumentException (Utils.CreateMessage (target' value' message' "Value has to be above or equal to {0}' was {1}")' paramName); " is 136.
Long Statement,Kilmer,IComparableValidation,C:\repos\holmstrom_Kilmer\Kilmer\IComparableValidation.cs,BelowOrEqual,The length of the statement  "		throw new ArgumentException (Utils.CreateMessage (target' value' message' "Value has to be below or equal to {0}' was {1}")' paramName); " is 136.
Long Statement,Kilmer,IComparableValidation,C:\repos\holmstrom_Kilmer\Kilmer\IComparableValidation.cs,Above,The length of the statement  "		throw new ArgumentException (Utils.CreateMessage (target' value' message' "Value has to be above {0}' was {1}")' paramName); " is 124.
Long Statement,Kilmer,IComparableValidation,C:\repos\holmstrom_Kilmer\Kilmer\IComparableValidation.cs,Below,The length of the statement  "		throw new ArgumentException (Utils.CreateMessage (target' value' message' "Value has to be below {0}' was {1}")' paramName); " is 124.
Long Statement,Kilmer,IComparableValidation,C:\repos\holmstrom_Kilmer\Kilmer\IComparableValidation.cs,EqualTo,The length of the statement  "		throw new ArgumentException (Utils.CreateMessage (target' value' message' "Value has to be equal to {0}' was {1}")' paramName); " is 127.
