Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BackupItemStoredEventArgs,0,1,0,0,1,14,1,0,1,0,1,4
INamingStrategy,0,2,1,0,0,23,2,1,0,0,2,2
Backup,3,13,7,0,4,292,20,0,0,0.73,10,4
BackupContext,0,1,4,0,1,63,1,0,0,0,4,11
BackupResult,1,5,3,0,4,80,5,0,0,0,3,2
BackupItemEventArgs,0,1,1,0,1,30,1,2,0,0,1,1
IBackupSource,0,3,1,0,0,34,3,1,1,0,1,4
BackupItemKind,0,0,0,0,0,14,0,0,0,0,0,9
BackupItem,0,1,3,0,1,52,1,0,1,0,1,4
IBackupDestination,0,1,0,0,0,16,1,1,1,0,1,4
PathHelper,2,6,1,0,4,86,10,0,0,0,0,6
FileHelper,0,2,0,0,2,28,5,0,0,0,0,1
IBackupStep,0,2,1,0,0,22,2,2,0,0,1,1
IBackupItem,0,0,3,0,0,26,0,1,0,0,0,19
BackupItemStats,1,4,4,0,4,102,7,0,0,0.5,2,2
BackupItemFoundEventArgs,0,1,1,0,1,28,1,0,1,0,1,4
NamingStrategyBase,0,2,2,0,2,46,2,2,1,0,3,0
SourceIdNamingStrategy,0,1,0,0,1,17,1,0,2,0,1,0
DateNamingStrategy,0,1,0,0,1,17,1,0,2,0,2,2
DatabaseBackupSourceBase,0,4,1,0,2,56,4,1,1,0,3,0
LocalFolderBackupSource,0,5,0,0,4,70,9,0,1,0,4,0
MySqlBackupSource,0,3,0,0,3,49,9,0,2,0,2,0
BackupSourceBase,0,9,2,0,6,107,10,3,2,0,4,0
FtpBackupSource,1,10,5,0,6,185,22,0,3,0.5,7,0
DropboxBackupDestination,1,6,3,0,4,102,8,0,1,0.67,4,0
BackupDestinationBase,0,7,2,0,4,87,8,3,2,0,3,0
LocalFolderBackupDestination,1,3,0,0,3,51,5,0,3,0.33,4,0
ZipBackupDestination,2,7,1,0,5,92,10,0,3,0.57,5,0
