Method,LOC,CC,PC
Instance:OnLoaded,1,1,0
Instance:OnValidate,1,1,1
Instance:OnCreated,1,1,0
Instance:OnIdChanging,1,1,1
Instance:OnIdChanged,1,1,0
Instance:OnScenarioIdChanging,1,1,1
Instance:OnScenarioIdChanged,1,1,0
Instance:OnStartedChanging,1,1,1
Instance:OnStartedChanged,1,1,0
Instance:OnFinishedChanging,1,1,1
Instance:OnFinishedChanged,1,1,0
Instance:OnDataChanging,1,1,1
Instance:OnDataChanged,1,1,0
Instance:Instance,5,1,0
Instance:SendPropertyChanging,5,2,0
Instance:SendPropertyChanged,5,2,1
Instance:attach_AgentRecords,4,1,1
Instance:detach_AgentRecords,4,1,1
Scenario:OnLoaded,1,1,0
Scenario:OnValidate,1,1,1
Scenario:OnCreated,1,1,0
Scenario:OnIdChanging,1,1,1
Scenario:OnIdChanged,1,1,0
Scenario:OnNameChanging,1,1,1
Scenario:OnNameChanged,1,1,0
Scenario:OnDescriptionChanging,1,1,1
Scenario:OnDescriptionChanged,1,1,0
Scenario:OnCodeChanging,1,1,1
Scenario:OnCodeChanged,1,1,0
Scenario:Scenario,4,1,0
Scenario:SendPropertyChanging,5,2,0
Scenario:SendPropertyChanged,5,2,1
Scenario:attach_Instances,4,1,1
Scenario:detach_Instances,4,1,1
User:OnLoaded,1,1,0
User:OnValidate,1,1,1
User:OnCreated,1,1,0
User:OnIdChanging,1,1,1
User:OnIdChanged,1,1,0
User:OnLoginChanging,1,1,1
User:OnLoginChanged,1,1,0
User:OnPwDigestChanging,1,1,1
User:OnPwDigestChanged,1,1,0
User:OnSaltChanging,1,1,1
User:OnSaltChanged,1,1,0
User:OnFullNameChanging,1,1,1
User:OnFullNameChanged,1,1,0
User:OnEmailChanging,1,1,1
User:OnEmailChanged,1,1,0
User:User,4,1,0
User:SendPropertyChanging,5,2,0
User:SendPropertyChanged,5,2,1
User:attach_AgentRecords,4,1,1
User:detach_AgentRecords,4,1,1
Agent:Agent,6,1,4
Context:Context,6,4,2
Context:AddEntryPoint,6,1,1
Context:RemoveEntryPoint,6,2,1
LogManager:LogManager,10,1,1
LogManager:Create,3,1,1
ScenarioManager:AddScenario,10,2,1
ScenarioManager:RemoveScenario,10,2,1
ScenarioManager:ScenarioManager,3,1,1
ScenarioManager:LoadFromDb,67,1,0
ScenarioManager:AddAgent,51,3,3
SingleUserScenario:Execute,1,1,3
SingleUserScenario:SingleUserScenario,6,1,4
SingleUserScenario:AddAgent,16,2,3
SingleUserScenarioDelegate:SingleUserScenarioDelegate,2,1,4
SingleUserScenarioDelegate:Execute,4,2,3
TcpServer:TcpServer,4,1,2
TcpServer:Exec,10,2,0
TcpServer:HandleClient,39,3,2
User:User,9,1,2
User:VerifyPassword,5,1,1
User:ChangePassword,16,2,2
UserManager:UserManager,3,1,1
UserManager:Get,5,1,2
UserManager:Get,10,3,3
UserManager:Create,22,4,5
UserManager:RegisterUserCommands,22,1,2
Labeled:Labeled,4,1,2
Labeled:Add,4,2,2
Collection:Add,7,2,2
StdOut:Add,3,1,2
IEventLog:Add,1,1,2
IScenario:AddAgent,1,1,2
IScenarioFactory:Create,1,1,1
IScenarioLog:CreateInstanceLog,1,1,1
IScenarioLogFactory:Create,1,1,1
IScenarioManager:AddScenario,1,1,1
IScenarioManager:RemoveScenario,1,1,1
IScenarioManager:AddAgent,1,1,1
IUser:VerifyPassword,1,1,1
IUser:ChangePassword,1,1,1
IUserManager:RegisterUserCommands,1,1,1
IUserManager:Get,1,1,1
IUserManager:Get,1,1,2
IUserManager:Create,1,1,4
ILog:Start,1,1,0
ILog:Finish,1,1,1
ILog:SetScore,1,1,2
Program:Program,4,1,1
Program:LoadInternalChallenges,16,3,1
Program:LoadChallenges,24,4,3
Program:Run,8,1,1
