Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Accessibility,8,11,0,0,8,179,25,0,0,0.87,1,0
CodeGenerationTools,3,23,2,0,22,341,57,0,0,0.9,2,1
CodeRegion,5,7,1,0,7,105,13,0,0,0.69,1,0
DynamicHost,4,4,1,0,4,67,4,0,1,0.44,1,0
DynamicTextTransformation,7,4,3,0,3,101,6,0,0,0.64,1,5
EntityFrameworkTemplateFileManager,6,9,1,0,6,120,16,0,0,0.74,2,0
FunctionImportParameter,0,2,10,0,1,124,9,0,0,0,2,0
IDynamicHost,0,3,1,0,0,25,3,2,0,0,0,2
MetadataConstants,18,0,0,18,0,24,0,0,0,0,0,0
MetadataLoader,1,8,0,0,8,370,25,0,0,0.38,1,0
MetadataTools,1,20,0,0,19,255,46,0,0,0.95,1,3
NullHost,0,3,1,0,3,41,3,0,1,0,0,0
