Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AbstractFactory,0,2,0,0,0,18,2,1,0,0,0,1
NullFactory,0,2,0,0,2,17,2,0,1,0,2,0
ESessionState,0,0,0,0,0,10,0,0,0,0,0,3
IVoipProxy,1,9,2,0,6,96,12,2,0,1,1,1
ICallProxyInterface,0,17,1,0,14,126,20,3,0,0,3,3
NullCallProxy,0,15,1,0,15,76,15,0,1,0,1,1
NullVoipProxy,0,6,1,0,6,59,6,0,1,0,1,0
EUserStatus,0,0,0,0,0,17,0,0,0,0,0,2
EServiceCodes,0,0,0,0,0,15,0,0,0,0,0,4
ECallNotification,0,0,0,0,0,4,0,0,0,0,0,3
EDtmfMode,0,0,0,0,0,9,0,0,0,0,0,5
ETransportMode,0,0,0,0,0,6,0,0,0,0,0,2
EStateId,0,0,0,0,0,15,0,0,0,0,0,13
IAbstractState,2,26,4,0,24,182,26,9,1,0.98,3,2
NullState,0,3,0,0,1,12,3,0,2,0,0,0
ECallType,0,0,0,0,0,11,0,0,0,0,0,6
ICallLogInterface,0,5,0,0,0,35,5,1,0,0,2,1
CCallRecord,6,0,6,0,0,78,0,0,0,0,1,2
NullCallLogger,0,5,0,0,5,20,5,0,1,0,2,0
IConfiguratorInterface,0,1,14,0,0,101,1,1,0,0,0,5
IAccount,0,0,12,0,0,90,0,1,0,0,0,2
NullConfigurator,1,2,14,0,2,205,2,0,1,1,1,0
ETones,0,0,0,0,0,10,0,0,0,0,0,5
IMediaProxyInterface,0,2,0,0,0,17,2,1,0,0,1,1
NullMediaProxy,0,2,0,0,2,13,2,0,1,0,1,0
IPresenceAndMessaging,1,8,1,0,6,91,10,1,0,1,2,0
IRegistrar,1,3,1,0,2,44,4,1,0,1,1,0
ETimerType,0,0,0,0,0,9,0,0,0,0,0,6
IStateMachine,0,7,22,0,2,103,7,2,0,0,2,3
NullStateMachine,0,8,22,0,3,182,8,0,1,0,2,1
ITimer,0,2,2,0,0,27,2,1,0,0,0,1
NullTimer,0,2,2,0,2,27,2,0,1,0,0,1
CCallManager,9,35,10,0,28,676,79,0,0,0.95,14,1
CStateMachine,27,12,24,0,3,486,56,0,1,0.9,15,8
CIdleState,0,6,0,0,4,62,8,0,2,0,3,1
CConnectingState,0,7,0,0,5,35,7,0,2,0,3,1
CAlertingState,0,6,0,0,4,33,6,0,2,0,3,1
CActiveState,0,10,0,0,8,58,11,0,2,0,2,1
CReleasedState,0,6,0,0,4,47,7,0,2,0,4,1
CTerminatedState,0,8,0,0,6,50,9,0,2,0,3,1
CIncomingState,0,9,0,0,7,78,11,0,2,0,6,1
CHoldingState,0,6,0,0,4,42,6,0,2,0,2,1
Settings,1,0,1,0,0,11,0,0,0,0,0,0
pjsipCallProxy,6,34,2,0,15,328,40,0,1,0.84,7,1
SipConfigStruct,19,0,1,18,0,50,0,0,0,0,0,1
pjsipPresenceAndMessaging,4,14,1,0,5,142,16,0,1,0.57,2,0
pjsipRegistrar,3,7,1,0,2,122,13,0,1,0.57,2,0
pjsipStackProxy,7,28,2,1,9,240,35,0,1,0.83,3,3
SipAccount,12,1,12,0,1,126,1,0,1,0,1,0
