Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Methods,Fields,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Fields.cs,ReadOnlyFields,The length of the statement  "            // ReadOnlyVariable = "test"; -You can't assign a variable to a readonly field' except on declaration or in  a contructor " is 121.
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,SingleParameter,The following statement contains a magic number: var bytes =  WriteAsBytes(32);
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,MultipleParameter,The following statement contains a magic number: var bytes = WriteAsBytes(32' 20' 17);
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,MultipleParameter,The following statement contains a magic number: var bytes = WriteAsBytes(32' 20' 17);
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,MultipleParameter,The following statement contains a magic number: var bytes = WriteAsBytes(32' 20' 17);
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,MultipleParameter,The following statement contains a magic number: Assert.AreEqual(WriteAsBytes(new[] {32' 20' 17})' "0x200x000x000x000x140x000x000x000x110x000x000x00");
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,MultipleParameter,The following statement contains a magic number: Assert.AreEqual(WriteAsBytes(new[] {32' 20' 17})' "0x200x000x000x000x140x000x000x000x110x000x000x00");
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,MultipleParameter,The following statement contains a magic number: Assert.AreEqual(WriteAsBytes(new[] {32' 20' 17})' "0x200x000x000x000x140x000x000x000x110x000x000x00");
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,MethodOverloading,The following statement contains a magic number: var bytes = WriteAsBytes(2.3' 4.54);
Magic Number,Methods,Methods,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Methods.cs,MethodOverloading,The following statement contains a magic number: var bytes = WriteAsBytes(2.3' 4.54);
Magic Number,Methods,Indexer,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Indexer.cs,Index,The following statement contains a magic number: organization.EmpList.Add(2' "EmployeeTwo");
Magic Number,Methods,Indexer,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Indexer.cs,Index,The following statement contains a magic number: var empName = organization[2];
Magic Number,Methods,Indexer,C:\repos\MartinChavez_School-of-CSharp\SchoolOfCSharp\Methods\Indexer.cs,Index,The following statement contains a magic number: var empName2 = organization.EmpList[2];
