Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,System.Runtime.CLR,SohEnumeratorItem,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\GCEx.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Item' IsArrayItem
Unutilized Abstraction,System.Runtime.CLR,MemAccessor,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MemAccessor.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,System.Runtime.CLR,EntityInfo,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MethodTableInfo.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' SyncBlockIndex' MethodTable
Unnecessary Abstraction,System.Runtime.CLR,RefTypeInfo,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MethodTableInfo.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' BasicInfo' fieldsStart
Unutilized Abstraction,System.Runtime.CLR,RefTypeInfo,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MethodTableInfo.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,System.Runtime.CLR,ObjectTypeInfo,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MethodTableInfo.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' ParentClass' MethodsTable
Deficient Encapsulation,System.Runtime.CLR,SohEnumeratorItem,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\GCEx.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Item' IsArrayItem
Deficient Encapsulation,System.Runtime.CLR,EntityInfo,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MethodTableInfo.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SyncBlockIndex' MethodTable
Deficient Encapsulation,System.Runtime.CLR,RefTypeInfo,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MethodTableInfo.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BasicInfo' fieldsStart
Deficient Encapsulation,System.Runtime.CLR,MethodTableInfo,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MethodTableInfo.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Flags' Size' AdditionalFlags' MethodsCount' VirtMethodsCount' InterfacesCount' ParentTable' ModuleInfo' EEClass' undefind1' undefind2' undefind3
Deficient Encapsulation,System.Runtime.CLR,ObjectTypeInfo,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\MethodTableInfo.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ParentClass' MethodsTable
Deficient Encapsulation,System.Runtime.CLR,MEMORY_BASIC_INFORMATION,C:\research\architectureSmells\repos\mumusan_dotnetex\System.Runtime.CLR\WinApi.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BaseAddress' AllocationBase' AllocationProtect' RegionSize' State' Protect' Type
