Implementation smell,Namespace,Class,File,Method,Description
Magic Number,_04_sharedMemoryReciever,Program,C:\repos\mumusan_dotnetex\RocketScience\04_sharedMemoryReciever\Program.cs,Main,The following statement contains a magic number: using (var reciever = new SharedMemoryManager<SharedType>(typeof(SharedType).FullName' 1024))              using (var sender = new SharedMemoryManager<string>(typeof(string).FullName' 1024))              {                      var obj = reciever.ReceiveObject();                      var str = string.Format("Recieved: {0}"' obj);                      Console.WriteLine(str);                      sender.ShareObject(str);              }
Magic Number,_04_sharedMemoryReciever,Program,C:\repos\mumusan_dotnetex\RocketScience\04_sharedMemoryReciever\Program.cs,Main,The following statement contains a magic number: using (var reciever = new SharedMemoryManager<SharedType>(typeof(SharedType).FullName' 1024))              using (var sender = new SharedMemoryManager<string>(typeof(string).FullName' 1024))              {                      var obj = reciever.ReceiveObject();                      var str = string.Format("Recieved: {0}"' obj);                      Console.WriteLine(str);                      sender.ShareObject(str);              }
