Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,0,2,0,0,2,15,2,0,0,0,5,0
ConnectedSphero,1,4,2,0,4,30,4,0,0,0,4,4
SpheroManager,0,2,1,0,2,15,2,0,1,0,1,1
ISpheroColorService,0,1,2,0,0,10,1,0,0,0,0,0
ISpheroListService,0,1,2,0,0,10,1,1,0,0,0,2
ISpheroManager,0,1,1,0,0,8,1,1,0,0,1,3
ISpheroSpeedService,0,0,1,0,0,8,0,1,0,0,0,0
SpheroListService,2,4,2,0,2,49,4,0,1,1,2,1
SpheroSpeedService,2,0,1,0,0,14,0,0,1,0,0,0
HomeViewModel,3,3,2,0,2,47,3,0,0,0.67,3,1
MainSpheroViewModel,2,2,2,0,2,40,3,0,0,0.75,2,0
