Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SqlServerDatabaseManager,12,5,0,9,4,97,20,0,0,0.76,2,0
APCIControlField,5,7,0,5,7,71,13,0,0,0.26,0,1
APCIFunctionCode,1,7,1,0,7,87,11,0,0,0.57,0,2
APCIIINField,2,40,0,0,40,252,46,0,0,0.5,0,1
APCIHeader,5,5,1,5,4,69,7,0,0,0.64,3,2
DNPApplication,4,0,0,4,0,7,0,0,0,0,0,1
LinkHeader,11,18,0,11,17,222,37,0,0,0.83,2,2
DNPDataLink,0,0,0,0,0,16,0,0,0,0,0,3
DNPConstants,2,0,0,2,0,95,0,0,0,0,0,4
DNPParameterException,0,1,0,0,1,7,1,0,0,0,0,0
DNPNotSupportedException,0,1,0,0,1,7,1,0,0,0,0,0
DNPDirection,0,0,0,0,0,5,0,0,0,0,0,1
DnpConnectionEvent,0,1,0,0,1,7,1,0,1,0,1,1
DnpMessageEvent,3,2,0,3,2,17,2,0,0,0.17,2,1
DnpPacket,4,4,3,3,4,318,5,4,0,0.92,1,4
DNPDatalinkPacket,6,9,0,6,8,130,21,0,1,0.78,5,2
DNPTransportPacket,4,6,0,4,5,50,14,0,1,0.62,3,2
DNPApplicationPacket,6,6,0,6,5,64,23,0,1,0.69,3,2
DNPObjectLayerPacket,2,5,0,2,4,52,6,0,1,0.7,3,1
DnpProtocol,2,1,0,2,1,27,1,0,0,0,7,1
DNPServer,2,6,3,2,3,143,34,0,1,0.83,10,1
RangeInfo,2,0,0,2,0,5,0,0,0,0,0,1
Ranged2OctetHeader,0,1,0,0,1,12,2,0,1,0,0,2
Ranged4OctetHeader,0,1,0,0,1,12,2,0,1,0,0,1
Ranged8OctetHeader,0,1,0,0,1,12,2,0,1,0,0,1
Count1OctetHeader,0,0,0,0,0,3,0,0,1,0,0,1
Count2OctetHeader,0,0,0,0,0,3,0,0,1,0,0,1
Count4OctetHeader,0,0,0,0,0,3,0,0,1,0,0,1
AllObjectsHeader,0,1,0,0,1,8,1,0,1,0,0,1
ObjectHeader,6,4,1,6,4,132,18,7,0,0.71,0,3
DNPObjectLayerObject,4,4,0,4,4,164,93,0,0,0.38,7,2
DNPObjectLayer,0,5,0,0,5,123,32,0,0,0,10,1
TObjectTypes,0,0,0,0,0,8,0,0,0,0,0,7
ObjectType,0,0,0,0,0,140,0,0,0,0,0,17
ObjectDefinition,0,6,0,0,6,90,39,0,0,0,4,1
TObjectBase,10,10,2,3,9,64,10,2,0,0.92,2,1
IndexedObject,0,2,0,0,1,9,2,3,1,0,0,0
PlaceHolderObject,0,2,0,0,2,11,2,6,1,0,1,0
FixedObject,0,2,0,0,2,10,2,1,2,0,1,0
StreamObject,2,2,0,2,2,20,2,6,3,1,1,0
BitfieldObject,0,7,0,0,4,60,11,2,2,0,1,0
VariableByVariationObject,0,3,0,0,3,22,9,0,2,0,1,0
Pack,0,1,0,0,1,18,1,0,0,0,0,0
CommandObject,0,1,0,0,1,7,1,1,4,0,0,0
Group1Var0,0,2,0,0,2,20,2,0,2,0,1,0
Group1Var1,0,2,0,0,2,17,2,0,3,0,1,0
Group1Var2,0,2,0,0,2,20,2,0,4,0,1,0
Group2Var0,0,1,0,0,1,7,1,0,2,0,1,0
Group2Var1,0,1,0,0,1,12,1,0,4,0,1,0
Group2Var2,0,1,0,0,1,13,1,0,4,0,1,0
Group12Var1,5,1,0,0,1,29,1,0,5,0,1,0
Group30Var2,0,1,0,0,1,14,1,0,4,0,1,0
Group32Var4,0,1,0,0,1,15,1,0,4,0,1,0
Group60Var1,0,2,0,0,2,14,2,0,2,0,1,0
Group60Var2,0,2,0,0,2,14,2,0,2,0,1,0
Group60Var3,0,2,0,0,2,14,2,0,2,0,1,0
Group60Var4,0,2,0,0,2,14,2,0,2,0,1,0
Group80Var1,0,3,0,0,3,22,3,0,3,0,1,0
DataPoint,0,0,0,0,0,37,0,2,0,0,0,0
BoolDataPoint,0,0,0,0,0,29,0,2,1,0,0,0
TypedDataPoint,0,0,0,0,0,29,0,3,1,0,0,0
Binary,0,0,0,0,0,30,0,0,2,0,0,0
ControlStatus,0,0,0,0,0,28,0,0,2,0,0,0
Analog,0,0,0,0,0,28,0,0,2,0,0,0
Counter,0,0,0,0,0,25,0,0,2,0,0,0
SetpointStatus,0,0,0,0,0,25,0,0,2,0,0,0
CommandModes,0,0,0,0,0,9,0,0,0,0,0,0
CommandTypes,0,0,0,0,0,6,0,0,0,0,0,2
CommandStatus,0,0,0,0,0,29,0,0,0,0,0,1
ControlCode,0,0,0,0,0,23,0,0,0,0,0,1
CommandRequest,2,3,0,2,2,18,3,1,0,0.67,2,0
BinaryOutput,5,3,0,0,3,29,3,0,1,0.6,2,0
DNPTPDU,2,1,0,2,1,18,3,0,0,0,1,0
TransportHeader,6,5,0,6,5,49,8,0,0,0.57,0,3
DNPTransport,3,0,0,3,0,7,0,0,0,0,0,1
Buffer,2,7,3,0,7,63,14,0,0,0.5,0,2
ClientConnection,9,9,4,2,9,130,11,0,0,0.79,7,3
NewTcpServerClass,10,21,3,5,21,688,65,0,0,0.78,9,1
TimedTcpClient,3,1,0,3,1,11,1,0,0,0.33,0,1
TcpServerClass,10,19,3,6,14,556,63,0,0,0.8,9,2
PooledTcpServerClass,7,16,2,3,11,370,53,0,0,0.79,8,0
eProtocolType,0,0,0,0,0,13,0,0,0,0,0,3
eLogMessagesType,0,0,0,0,0,12,0,0,0,0,0,10
eDisconnectionType,0,0,0,0,0,9,0,0,0,0,0,16
RemoteEndPointMessageConnection,2,2,0,2,2,14,2,0,0,0.25,1,2
ProtocolType,0,1,0,0,1,30,12,0,0,0,1,1
ProtocolServerManager,1,33,0,0,33,383,153,0,0,0.09,22,0
TcpProtocolServer,12,18,5,8,16,358,80,10,0,0.84,9,1
MessageSendTo,0,0,0,0,0,5,0,0,0,0,0,0
MessageOrigin,0,0,0,0,0,5,0,0,0,0,0,2
DisconnectionResponses,0,0,0,0,0,8,0,0,0,0,0,1
TSDPacketType,18,0,0,18,0,21,0,0,0,0,0,3
TSDConnection,6,3,5,3,3,63,11,0,0,0.5,0,38
TSDConnectionEvent,1,2,0,1,1,11,2,9,0,0.5,1,15
TSDDisconnectionEvent,2,3,0,2,2,17,3,0,0,0.5,1,0
MessageEvent,3,1,0,3,1,11,1,0,0,0.33,1,16
TSDMessageEvent,3,1,0,3,1,11,1,0,0,0.33,2,1
TSDNotificationEvent,2,1,0,2,1,10,1,0,0,0,1,1
TSDProtocol,9,15,0,9,15,133,22,0,0,1,5,4
OnePortServer,0,5,0,0,2,51,9,0,1,0,6,1
OnePortConnectionEvent,0,1,0,0,1,7,1,0,1,0,1,1
OnePortMessageEvent,3,1,0,3,1,12,1,0,0,0,2,1
OnePortPacket,1,1,0,1,1,8,1,0,0,0,0,2
OnePortProtocol,2,0,0,2,0,5,0,0,0,0,0,1
IEC104PlusServer,5,8,0,3,5,302,53,0,1,0.53,11,1
IEC104PlusConnectionEvent,0,1,0,0,1,7,1,0,1,0,1,1
IEC104PlusMessageEvent,4,2,0,4,2,20,2,0,0,0.12,2,1
IEC104PlusClient,0,1,0,0,1,6,1,0,1,0,1,1
IEC104PlusPacket,0,1,0,0,1,6,1,0,1,0,0,3
IEC104PlusProtocol,4,6,0,4,6,55,14,0,1,0,5,2
IEC104ConnectionEvent,0,1,0,0,1,7,1,0,1,0,1,1
IEC104MessageEvent,4,2,0,4,2,20,2,0,0,0.12,2,1
IEC104PacketType,0,0,0,0,0,7,0,0,0,0,0,1
IEC104ApciSfunction,0,0,0,0,0,10,0,0,0,0,0,2
IEC104APCI,0,2,11,0,2,138,39,0,0,0,1,1
IEC104ASDU,1,2,0,1,2,22,5,0,0,0.5,0,1
IEC104Packet,3,2,4,3,2,61,6,1,0,0.17,2,4
IEC104Protocol,3,5,0,3,5,110,12,1,0,0,3,2
IEC104Client,5,1,0,5,1,27,1,1,0,0.8,1,1
IEC104Server,2,6,0,0,3,130,23,0,1,0.5,10,1
OneIpServer,0,5,0,0,2,51,9,0,1,0,6,1
OneIpConnectionEvent,1,1,0,1,1,9,1,0,1,0,1,1
OneIpMessageEvent,4,2,0,4,2,20,2,0,0,0.12,2,1
OneIpPacket,1,1,0,1,1,8,1,0,0,0,0,2
OneIpProtocol,2,0,0,2,0,5,0,0,0,0,0,1
IEC101Server,0,5,0,0,2,57,12,0,1,0,9,1
IEC101ConnectionEvent,0,1,0,0,1,7,1,0,1,0,1,1
IEC101MessageEvent,3,2,0,3,2,17,2,0,0,0.17,2,1
IEC101Packet,1,0,1,1,0,14,0,0,0,0,0,2
IEC101Protocol,2,0,0,2,0,5,0,0,0,0,0,1
RTCategory,11,6,0,11,6,91,20,0,0,0.69,1,4
RTEndPoint,4,1,0,4,1,63,17,0,0,1,1,2
RTManager,6,26,0,6,26,623,123,0,0,0.65,7,0
RemoteTermConnDisc,2,1,2,2,1,28,1,0,0,0,1,2
RemoteTermData,23,7,4,21,7,250,21,0,0,0.75,2,1
RemoteTerm,32,19,4,32,19,622,108,0,0,0.87,11,3
StatusRequestType,0,0,0,0,0,13,0,0,0,0,0,3
StatusResponseType,0,0,0,0,0,5,0,0,0,0,0,2
StatusConnectionEvent,0,1,0,0,1,7,1,0,1,0,1,1
StatusMessageEvent,2,1,0,2,1,10,1,0,0,0,2,1
StatusStruct,12,4,0,12,4,120,8,0,0,0.52,0,0
StatusPacket,1,9,1,1,7,90,18,2,0,0.33,3,5
StatusRequest,1,16,0,1,16,203,47,0,1,0,5,1
StatusResponse,0,2,0,0,2,13,2,0,1,0,2,0
StatusProtocol,11,22,0,11,22,163,26,0,0,0.97,5,4
StatusServer,0,8,0,0,5,105,18,0,1,0,14,1
TSDReportPacketType,4,0,0,4,0,46,0,0,0,0,0,0
TsdCammesaStatusReport,10,1,0,10,1,38,3,0,0,1,1,0
TsdCammesa8EnergyRecordsWithoutStart,16,1,0,16,1,65,5,2,0,1,3,0
TsdCammesa8EnergyHistRecords,0,0,0,0,0,3,0,0,1,0,0,0
TsdCammesa8EnergyRecordsWithStart,5,3,0,5,3,83,10,0,1,1,4,0
TsdCammesaOrigEnergyRecords,24,6,0,24,6,159,23,0,0,1,4,0
TsdConfigurationConnectionEvent,0,1,0,0,1,7,1,0,1,0,1,1
TsdConfigurationMessageEvent,2,1,0,2,1,10,1,0,0,0,2,1
TsdConfigurationPacket,2,2,0,2,2,23,5,0,0,0,1,2
TsdConfigurationProtocol,4,1,0,4,1,11,1,0,0,0.67,0,1
TsdConfigurationServer,0,5,0,0,2,62,14,0,1,0,9,1
TSDParseResult,0,0,0,0,0,7,0,0,0,0,0,11
TSDSequencePart,0,0,0,0,0,7,0,0,0,0,0,1
TSDBaseCRC,1,17,1,0,3,104,21,4,0,0.47,1,0
DataTimestamp,4,8,1,2,8,104,11,0,0,0.38,2,9
TSDTimestamp,3,4,1,0,3,60,7,0,0,0.25,1,1
TSDHeader,6,3,0,6,3,46,5,0,1,0.67,1,1
