Method,LOC,CC,PC
Arrays:getInitByteArray,6,3,2
Arrays:getInitByteArray,4,1,2
Arrays:getInitByteArray,4,1,2
SecurityData:getUserName,3,1,0
SecurityData:EncodePassword,12,1,1
ActiveDirectoryWrapper:ActiveDirectoryWrapper,6,1,0
ActiveDirectoryWrapper:GetUserDirectoryEntryDetails,35,3,1
ActiveDirectoryWrapper:PopulateUserDataStruct,88,15,1
ActiveDirectoryWrapper:InitUserDetails,15,1,0
ActiveDirectoryWrapper:Main,17,3,1
CompressionUtils:Md5BytesFromBytes,5,1,1
CompressionUtils:Md5StringFromBytes,5,1,1
CompressionUtils:Md5StringFromString,6,1,1
CompressionUtils:Compress,23,8,1
CompressionUtils:Decompress,18,6,1
CompressionUtils:CompressFile,11,3,3
CompressionUtils:DecompressFile,31,5,3
CompressionUtils:CompressDirectory,12,5,3
CompressionUtils:DecompressToDirectory,6,5,3
CompressionUtils:NewCompressFile,11,3,3
CompressionUtils:NewDecompressFile,31,5,3
CompressionUtils:NewCompressDirectory,12,5,3
CompressionUtils:NewDecompressToDirectory,6,5,3
PositionFormatString:PositionFormatString,6,1,0
PositionUtilities:DegreesTo,8,2,2
PositionUtilities:getAveragePosition,9,2,0
PositionUtilities:getSigmatedAveragePosition,35,5,0
Position:Position,4,1,0
Position:Position,7,1,2
Position:GetDistance2,23,1,1
Position:GetDistance,40,4,1
LatLongBase:getFormatString,4,1,1
LatLongBase:getFormatStrings,4,1,0
LatLongBase:getFormats,3,1,0
LatLongBase:getInt32Value,3,1,0
LatLongBase:getValue,3,1,0
LatLongBase:setValue,3,1,1
LatLongBase:setValue,3,1,1
LatLongBase:setValue,3,1,2
LatLongBase:setValue,3,1,3
LatLongBase:Parse,3,1,1
LatLongBase:Parse,3,1,1
LatLongBase:Parse,3,1,1
LatLongBase:Parse,3,1,2
LatLongBase:Parse,3,1,2
LatLongBase:Parse,3,1,3
LatLongBase:Parse,3,1,3
LatLongBase:setValue,1,1,2
LatLongBase:setValue,1,1,4
LatLongBase:Parse,38,25,2
LatLongBase:ToBaseLongString,14,1,3
LatLongBase:ToBaseLongString,3,1,0
LatLongBase:ToBaseEscapedLongString,3,1,0
LatLongBase:setHemisfere,1,1,1
LatLongBase:getHemisfere,1,1,0
LatLongBase:ToString,3,1,0
LatLongBase:ToString,3,1,1
PositionLatitude:getHemisfere,6,1,0
PositionLatitude:setHemisfere,7,3,1
PositionLatitude:PositionLatitude,3,1,0
PositionLatitude:setValue,4,1,2
PositionLatitude:setValue,3,1,2
PositionLatitude:setValue,4,1,3
PositionLatitude:setValue,3,1,3
PositionLatitude:setValue,4,1,4
PositionLatitude:setValue,3,1,4
PositionLatitude:Parse,3,1,2
PositionLatitude:Parse,3,1,2
PositionLatitude:Parse,3,1,3
PositionLatitude:Parse,3,1,3
PositionLatitude:Parse,3,1,4
PositionLatitude:Parse,3,1,4
PositionLatitude:ToLongString,3,1,0
PositionLatitude:ToEscapedLongString,3,1,0
PositionLatitude:ToMinutesShortString,14,2,0
PositionLatitude:ToShortString,9,2,0
PositionLongitude:getHemisfere,6,1,0
PositionLongitude:setHemisfere,7,3,1
PositionLongitude:PositionLongitude,3,1,0
PositionLongitude:setValue,4,1,2
PositionLongitude:setValue,3,1,2
PositionLongitude:setValue,4,1,3
PositionLongitude:setValue,3,1,3
PositionLongitude:setValue,4,1,4
PositionLongitude:setValue,3,1,4
PositionLongitude:Parse,3,1,2
PositionLongitude:Parse,3,1,2
PositionLongitude:Parse,3,1,3
PositionLongitude:Parse,3,1,3
PositionLongitude:Parse,3,1,4
PositionLongitude:Parse,3,1,4
PositionLongitude:ToLongString,3,1,0
PositionLongitude:ToEscapedLongString,3,1,0
PositionLongitude:ToShortString,12,3,0
PositionLongitude:ToMinutesShortString,14,2,0
HexAscii:ConvertToHexAscii,12,3,1
HexAscii:ConvertToHexAscii,11,3,1
HexAscii:ConvertToHexAsciiFromBytes,11,3,1
HexAscii:ConvertToBytes,28,5,1
HexAscii:getByteFromNibble,3,1,1
HexAscii:getIntFromNibble,27,21,1
HexAscii:getCharFromNibble,32,22,2
HexAscii:ConvertToString,26,4,1
MailsDatabase:MailsDatabase,3,1,0
MailsDatabase:MailsDatabase,3,1,1
MailsDatabase:Initialize,16,3,1
MailsDatabase:getTimestamp,10,3,1
MailsDatabase:isMail,22,9,2
MailsDatabase:addValue,14,1,2
MailsDatabase:delValue,28,4,2
MailsDatabase:SaveFile,14,2,0
BitStream:BitStream,3,1,1
BitStream:BitStream,2,1,0
BitStream:inRange,7,1,3
BitStream:getValueArray,11,3,2
BitStream:getValueArray,18,4,1
BitStream:insertIntoArray,14,5,3
BitStream:copyArray,6,3,0
BitStream:ToBytes,3,1,0
BitStream:GetUint,25,5,2
BitStream:GetUshort,4,1,2
BitStream:UintToByteArray,8,2,1
BitStream:ShortToByteArray,8,2,1
BitStream:ToString,13,3,1
BitStream:ToString,3,1,1
BitStream:parseBitString,11,2,1
BitStream:getThatByte,8,3,1
BitStream:ToBitString,3,1,0
BitStream:ToBitString,19,4,1
BitStream:ToString,3,1,0
NicoUtils:GetString,3,1,1
NicoUtils:getFixedLengthString,3,1,3
NicoUtils:getFixedLengthString,11,4,3
NicoUtils:LogProcessInformation,21,2,2
NicoUtils:logRelevantInformation,20,3,2
XmlUtils:GetValueInXmlAttributes,19,5,2
XmlUtils:GetValueInXmlAttribute,11,3,2
XmlUtils:GetSubnodeValueInXmlNode,7,2,2
XmlUtils:GetValueInSubnodeXmlAttributes,7,2,3
XmlUtils:GetNode,11,2,2
XmlUtils:GetNodes,8,3,2
XmlUtils:GetNode,13,4,2
XmlUtils:GetNode,17,6,4
XmlUtils:MustReplaceNode,30,10,5
XmlUtils:ReplaceChildNodes,9,3,4
XmlUtils:ReplaceNodeAndDelete,29,11,4
XmlUtils:ReplaceNodes,6,2,4
XmlUtils:IsNodeOnList,19,7,3
XmlUtils:GetOrderedChildNodesByAttribValue,3,1,3
XmlUtils:SortXml,7,2,1
XmlUtils:SortAttributes,15,4,1
XmlUtils:SortElements,13,4,1
XmlUtils:SortXmlNodeOnStringValue,33,10,2
XmlUtils:SortXmlNodeOnIntValue,45,12,2
XmlUtils:SortXmlNodeOnSubNodeOnIntValue,58,13,4
XmlUtils:SortXmlNodeOnSubNodeValue,38,9,4
XmlUtils:SortXmlNodeOnSubNodeOnIntValue,62,13,4
XmlUtils:SortXmlNodeOnSubNodeValue,42,9,4
XmlUtils:getElementIndex,7,2,2
ConfigFile:ConfigFile,3,1,0
ConfigFile:ConfigFile,3,1,1
ConfigFile:getConfigFile,9,2,1
ConfigFile:getConfigFile,9,2,0
ConfigFile:setValue,30,7,3
ConfigFile:setValue,39,10,4
ConfigFile:getValue,21,3,1
ConfigFile:getValues,22,4,1
ConfigFile:getValue,15,5,3
ConfigFile:getDocument,5,1,1
ConfigFile:getNodeForAddMenuItems,9,2,2
ConfigFile:getNode,4,1,1
ConfigFile:getNode,13,4,3
ConfigFile:getNode,13,4,2
ConfigFile:getXmlDoc,6,1,0
ConfigFile:getValueInAttributes,15,4,2
ConfigFile:getConfigValue,21,5,3
ConfigFile:getConfigValue,21,5,5
ConfigFile:getConfigValue,21,5,3
ConfigFile:getConfigValue,21,5,5
ConfigFile:getConfigValue,21,5,3
ConfigFile:getConfigValue,21,5,5
ConfigFile:getConfigValue,21,5,3
ConfigFile:getConfigValue,21,5,5
ConfigFile:getConfigValue,20,5,3
ConfigFile:getConfigValue,20,5,5
ConfigFile:getConfigValue,20,5,3
ConfigFile:getConfigValue,20,5,5
SquaredGeofence:SquaredGeofence,44,7,2
SquaredGeofence:isPointInGeofence,3,1,1
SquaredGeofence:isPointInGeofence,33,11,3
SquaredGeofence:ParseXML,93,41,1
LogFileManager:getAltLog,26,2,2
LogFileManager:Flush,10,2,0
LogFile:LogFile,5,1,0
LogFile:getLogType,24,10,1
LogFile:getLog,15,2,1
LogFile:getLog,11,2,0
LogFile:getLogFileNameMask,12,2,1
LogFile:getMonthLogFileNameMask,12,2,1
LogFile:logFileName,34,12,1
LogFile:checkLogFileNumber,45,15,1
LogFile:checkLogDir,15,3,1
LogFile:getFormattedLog,5,1,3
LogFile:getFormattedLog,5,1,1
LogFile:writeToLogFile,8,2,3
LogFile:writeToLogFile,3,1,1
LogFile:writeToLogFile,8,2,2
LogFile:writeToLogFile,3,1,2
LogFile:writeToLogFile,8,2,4
LogFile:writeToLogFile,3,1,3
LogFile:writeToLog,7,2,1
LogFile:Flush,3,1,0
LogFile:OpenLogFileFromThread,45,6,1
LogFile:writeToFile,98,10,0
LogFile0:LogFile0,5,1,0
LogFile0:getLogType,24,10,1
LogFile0:getLog,14,2,1
LogFile0:getLog,11,2,0
LogFile0:getAltLog,24,3,2
LogFile0:getLogFileNameMask,12,2,1
LogFile0:getMonthLogFileNameMask,12,2,1
LogFile0:logFileName,14,3,1
LogFile0:checkLogFileNumber,21,5,1
LogFile0:checkLogDir,5,2,1
LogFile0:getFormattedLog,5,1,3
LogFile0:getFormattedLog,5,1,1
