Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,System.Net.Http,System.Net.Http,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Net.Http' System.Net.Http.Headers,System.Net.Http.FormUrlEncodedContent' System.Net.Http.HttpClient' System.Net.Http.HttpClientHandler' System.Net.Http.LimitMemoryStream' System.Net.Http.MultipartContent' System.Net.Http.AuthenticationHelper' System.Net.Http.Headers.KnownHeader' System.Net.Http.Headers.KnownHeaders' System.Net.Http.Headers.ByteArrayHeaderParser' System.Net.Http.Headers.CacheControlHeaderValue' System.Net.Http.Headers.HeaderUtilities' System.Net.Http.Headers.ObjectCollection<T>
Cyclic Dependency,System.Net.Http,System.Net.Http,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Net.Http' System.Net' System.Net.Http.Headers,System.Net.Http.FormUrlEncodedContent' System.Net.Http.HttpClient' System.Net.Http.HttpClientHandler' System.Net.Http.LimitMemoryStream' System.Net.Http.MultipartContent' System.Net.Http.AuthenticationHelper' System.Net.NetEventSource' System.Net.Http.Headers.KnownHeader' System.Net.Http.Headers.KnownHeaders' System.Net.Http.Headers.ByteArrayHeaderParser' System.Net.Http.Headers.CacheControlHeaderValue' System.Net.Http.Headers.HeaderUtilities' System.Net.Http.Headers.ObjectCollection<T>
Cyclic Dependency,System.Net.Http,System.Net.Http.Headers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Net.Http.Headers' System.Net.Http' System.Net' System.Net.Http,System.Net.Http.Headers.KnownHeader' System.Net.Http.Headers.KnownHeaders' System.Net.Http.Headers.ByteArrayHeaderParser' System.Net.Http.Headers.CacheControlHeaderValue' System.Net.Http.Headers.HeaderUtilities' System.Net.Http.Headers.ObjectCollection<T>' System.Net.Http.FormUrlEncodedContent' System.Net.Http.HttpClient' System.Net.Http.HttpClientHandler' System.Net.Http.LimitMemoryStream' System.Net.Http.MultipartContent' System.Net.Http.AuthenticationHelper' System.Net.NetEventSource
Cyclic Dependency,System.Net.Http,System.Net.Http.Headers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Net.Http.Headers' System.Net.Http' System.Net' System.Net.Http' System.Net,System.Net.Http.Headers.KnownHeader' System.Net.Http.Headers.KnownHeaders' System.Net.Http.Headers.ByteArrayHeaderParser' System.Net.Http.Headers.CacheControlHeaderValue' System.Net.Http.Headers.HeaderUtilities' System.Net.Http.Headers.ObjectCollection<T>' System.Net.Http.FormUrlEncodedContent' System.Net.Http.HttpClient' System.Net.Http.HttpClientHandler' System.Net.Http.LimitMemoryStream' System.Net.Http.MultipartContent' System.Net.Http.AuthenticationHelper' System.Net.NetEventSource
Cyclic Dependency,System.Net.Http,System.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Net' System.Net.Http,System.Net.NetEventSource' System.Net.Http.FormUrlEncodedContent' System.Net.Http.HttpClient' System.Net.Http.HttpClientHandler' System.Net.Http.LimitMemoryStream' System.Net.Http.MultipartContent' System.Net.Http.AuthenticationHelper
Unstable Dependency,System.Net.Http,System.Net.Http.Headers,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): System.Net.Http' System.Net.Mail,System.Net.Http.Headers.HttpRuleParser' System.Net.Http.Headers.HttpParseResult' System.Net.Http.Headers.MailAddressParser' System.Net.Http.Headers.HttpContent
Unstable Dependency,System.Net.Http,System.Net,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): System.Net.Http,System.Net.HttpClient' System.Net.HttpResponseMessage' System.Net.HttpRequestMessage
God Component,System.Net.Http,System.Net.Http,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 67,System.Net.Http.ClientCertificateOption' System.Net.Http.HttpClientHandler' System.Net.Http.HttpCompletionOption' System.Net.Http.HttpParseResult' System.Net.Http.HttpConnectionSettings' System.Net.Http.DiagnosticsHandlerLoggingStrings' System.Net.Http.SendState' System.Net.Http.StringBuilderExtensions' System.Net.Http.ConnectHelper' System.Net.Http.BuilderAndCancellationTokenSocketAsyncEventArgs' System.Net.Http.GZipDecompressedContent' System.Net.Http.DeflateDecompressedContent' System.Net.Http.ConnectionWaiter<TState>' System.Net.Http.ConnectionWaiter' System.Net.Http.HttpRequestException' System.Net.Http.StreamToStreamCopy' System.Net.Http.CookieHandler' System.Net.Http.DecompressionHandler' System.Net.Http.PassthroughWebProxy' System.Net.Http.DiagnosticsHandler' System.Net.Http.FormUrlEncodedContent' System.Net.Http.HttpMessageHandler' System.Net.Http.DigestResponse' System.Net.Http.ConnectionCloseReadStream' System.Net.Http.ContentLengthReadStream' System.Net.Http.HttpConnectionKey' System.Net.Http.HttpConnectionPools' System.Net.Http.HttpUtilities' System.Net.Http.ReadOnlyMemoryContent' System.Net.Http.StringContent' System.Net.Http.ContentLengthWriteStream' System.Net.Http.EmptyReadStream' System.Net.Http.HttpContentDuplexStream' System.Net.Http.HttpContentReadStream' System.Net.Http.HttpContentWriteStream' System.Net.Http.HttpProxyConnectionHandler' System.Net.Http.ManagedHandler' System.Net.Http.HttpMessageInvoker
God Component,System.Net.Http,System.Net.Http.Headers,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 51,System.Net.Http.Headers.HttpHeaderType' System.Net.Http.Headers.IHeaderNameAccessor' System.Net.Http.Headers.StoreLocation' System.Net.Http.Headers.StringAccessor' System.Net.Http.Headers.BytePtrAccessor' System.Net.Http.Headers.HttpContentHeaders' System.Net.Http.Headers.KnownHeader' System.Net.Http.Headers.CacheControlHeaderParser' System.Net.Http.Headers.HttpHeaderParserContract' System.Net.Http.Headers.HeaderStoreItemInfo' System.Net.Http.Headers.ProductInfoHeaderParser' System.Net.Http.Headers.KnownHeaders' System.Net.Http.Headers.BaseHeaderParser' System.Net.Http.Headers.ByteArrayHeaderParser' System.Net.Http.Headers.DateHeaderParser' System.Net.Http.Headers.HttpRequestHeaders' System.Net.Http.Headers.HttpResponseHeaders' System.Net.Http.Headers.Int32NumberHeaderParser' System.Net.Http.Headers.Int64NumberHeaderParser' System.Net.Http.Headers.TimeSpanHeaderParser' System.Net.Http.Headers.HttpGeneralHeaders' System.Net.Http.Headers.MediaTypeHeaderParser
Scattered Functionality,System.Net.Http,System.Net.Http.Headers,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: System.IO' System.Net.Http,System.IO.StringBuilderCache' System.Net.Http.HttpRuleParser
