Method,LOC,CC,PC
EventCounter:EventCounter,16,3,2
EventCounter:WriteMetric,3,1,1
EventCounter:Dispose,8,2,0
EventCounter:ToString,3,1,0
EventCounter:InitializeBuffer,7,2,0
EventCounter:Enqueue,23,4,1
EventCounter:Flush,12,3,0
EventCounter:OnMetricWritten,10,3,1
EventCounter:GetEventCounterPayload,23,1,0
EventCounter:ResetStatistics,8,1,0
EventCounterPayload:GetEnumerator,3,1,0
EventCounterPayload:GetEnumerator,3,1,0
EventCounterGroup:EventCounterGroup,5,1,1
EventCounterGroup:Add,4,1,1
EventCounterGroup:Remove,4,1,1
EventCounterGroup:RegisterCommandCallback,20,1,0
EventCounterGroup:OnEventSourceCommand,19,3,2
EventCounterGroup:EnsureEventSourceIndexAvailable,13,2,1
EventCounterGroup:GetEventCounterGroup,15,1,1
EventCounterGroup:DisposeTimer,8,2,0
EventCounterGroup:EnableTimer,18,2,1
EventCounterGroup:OnTimer,22,1,1
PayloadType:PayloadType,1,1,1
