Method,LOC,CC,PC
DiagnosticSource:Write,0,1,2
DiagnosticSource:IsEnabled,0,1,1
DiagnosticSource:IsEnabled,3,1,3
DiagnosticSource:StartActivity,5,1,2
DiagnosticSource:StopActivity,8,2,2
DiagnosticListener:Subscribe,13,2,2
DiagnosticListener:Subscribe,5,1,2
DiagnosticListener:Subscribe,3,1,1
DiagnosticListener:DiagnosticListener,17,1,1
DiagnosticListener:Dispose,36,2,0
DiagnosticListener:ToString,3,1,0
DiagnosticListener:IsEnabled,3,1,0
DiagnosticListener:IsEnabled,8,3,1
DiagnosticListener:IsEnabled,8,3,3
DiagnosticListener:Write,4,2,2
DiagnosticListener:SubscribeInternal,18,3,3
DiagnosticSubscription:Dispose,21,4,0
DiagnosticSubscription:Remove,17,4,2
AllListenerObservable:Subscribe,11,1,1
AllListenerObservable:OnNewDiagnosticListener,6,2,1
AllListenerObservable:Remove,23,1,1
AllListenerSubscription:AllListenerSubscription,5,1,3
AllListenerSubscription:Dispose,6,2,0
DiagnosticSourceEventSource:Message,3,1,1
DiagnosticSourceEventSource:Event,3,1,3
DiagnosticSourceEventSource:EventJson,3,1,3
DiagnosticSourceEventSource:Activity1Start,3,1,3
DiagnosticSourceEventSource:Activity1Stop,3,1,3
DiagnosticSourceEventSource:Activity2Start,3,1,3
DiagnosticSourceEventSource:Activity2Stop,3,1,3
DiagnosticSourceEventSource:RecursiveActivity1Start,3,1,3
DiagnosticSourceEventSource:RecursiveActivity1Stop,3,1,3
DiagnosticSourceEventSource:NewDiagnosticListener,3,1,1
DiagnosticSourceEventSource:DiagnosticSourceEventSource,1,1,0
DiagnosticSourceEventSource:OnEventCommand,26,1,1
DiagnosticSourceEventSource:NewLineSeparate,6,2,2
DiagnosticSourceEventSource:BreakPointWithDebuggerFuncEval,7,2,0
FilterAndTransform:CreateFilterAndTransformList,24,7,3
FilterAndTransform:DestroyFilterAndTransformList,9,2,1
FilterAndTransform:FilterAndTransform,120,15,5
FilterAndTransform:Dispose,17,4,0
FilterAndTransform:Morph,41,10,1
FilterAndTransform:Reverse,11,2,1
TransformSpec:TransformSpec,28,5,4
TransformSpec:Morph,8,3,1
PropertySpec:PropertySpec,4,1,2
PropertySpec:Fetch,10,2,1
PropertyFetch:FetcherForProperty,8,2,1
PropertyFetch:Fetch,1,1,1
TypedFetchProperty<TObject;TProperty>:TypedFetchProperty,3,1,1
TypedFetchProperty<TObject;TProperty>:Fetch,3,1,1
CallbackObserver<T>:CallbackObserver,1,1,1
CallbackObserver<T>:OnCompleted,1,1,0
CallbackObserver<T>:OnError,1,1,1
CallbackObserver<T>:OnNext,1,1,1
Subscriptions:Subscriptions,4,1,2
Activity:GetBaggageItem,6,3,1
Activity:Activity,8,2,1
Activity:AddTag,4,1,2
Activity:AddBaggage,4,1,2
Activity:SetParentId,19,2,1
Activity:SetStartTime,11,2,1
Activity:SetEndTime,13,2,1
Activity:Start,25,2,0
Activity:Stop,16,4,0
Activity:NotifyError,11,1,1
Activity:GenerateId,30,2,0
Activity:GetRootId,10,2,1
Activity:AppendSuffix,22,5,3
Activity:GenerateRootId,6,1,0
Activity:GetRandomNumber,5,1,0
Activity:GetUtcNow,4,1,0
