Method,LOC,CC,PC
CollectionDataContractAttribute:CollectionDataContractAttribute,2,1,0
ContractNamespaceAttribute:ContractNamespaceAttribute,3,1,1
DataContractAttribute:DataContractAttribute,2,1,0
DataMemberAttribute:DataMemberAttribute,2,1,0
EnumMemberAttribute:EnumMemberAttribute,2,1,0
IgnoreDataMemberAttribute:IgnoreDataMemberAttribute,2,1,0
InvalidDataContractException:InvalidDataContractException,2,1,0
InvalidDataContractException:InvalidDataContractException,2,1,1
InvalidDataContractException:InvalidDataContractException,2,1,2
InvalidDataContractException:InvalidDataContractException,2,1,2
ISerializationSurrogateProvider:GetSurrogateType,0,1,1
ISerializationSurrogateProvider:GetObjectToSerialize,0,1,2
ISerializationSurrogateProvider:GetDeserializedObject,0,1,2
KnownTypeAttribute:KnownTypeAttribute,3,1,0
KnownTypeAttribute:KnownTypeAttribute,3,1,1
KnownTypeAttribute:KnownTypeAttribute,3,1,1
