Method,LOC,CC,PC
AuthenticationHelper:HandleAuthentication,31,3,1
AuthenticationHelper:HandleBasicAuthentication,40,6,4
AuthenticationHelper:HandleChallengeResponseAuthentication,16,2,5
ContentHelper:GetDeflateBytes,9,1,1
ContentHelper:GetGZipBytes,9,1,1
ContentHelper:ComputeMD5Hash,3,1,1
ContentHelper:ComputeMD5Hash,6,1,1
Deflate:ProcessRequest,8,1,1
Echo:ProcessRequest,24,2,1
EmptyContent:ProcessRequest,4,1,1
GZip:ProcessRequest,8,1,1
NameValueCollectionConverter:WriteJson,15,3,3
NameValueCollectionConverter:ReadJson,22,6,4
NameValueCollectionConverter:CanConvert,3,1,1
NameValueCollectionConverter:IsTypeDerivedFromType,12,3,2
Redirect:ProcessRequest,59,6,1
RequestHelper:AddResponseCookies,14,3,1
RequestHelper:GetRequestCookies,10,2,1
RequestInformation:Create,28,3,1
RequestInformation:DeSerializeFromJson,6,1,1
RequestInformation:SerializeToJson,3,1,0
RequestInformation:RequestInformation,2,1,0
StatusCode:ProcessRequest,18,2,1
Test:ProcessRequest,13,1,1
VerifyUpload:ProcessRequest,39,5,1
VerifyUpload:ReadAllRequestBytes,13,1,1
WebRole:OnStart,5,1,0
EchoWebSocket:ProcessRequest,33,4,1
EchoWebSocket:ProcessWebSocketRequest,89,11,1
EchoWebSocketHeaders:ProcessRequest,18,2,1
EchoWebSocketHeaders:ProcessWebSocketRequest,35,5,1
