Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CSharp.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Semantics,Microsoft.CSharp.RuntimeBinder.BinderHelper' Microsoft.CSharp.RuntimeBinder.CSharpBinaryOperationBinder' Microsoft.CSharp.RuntimeBinder.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Semantics.ExpressionBinder
Cyclic Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CSharp.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Syntax' Microsoft.CSharp.RuntimeBinder.Semantics,Microsoft.CSharp.RuntimeBinder.BinderHelper' Microsoft.CSharp.RuntimeBinder.CSharpBinaryOperationBinder' Microsoft.CSharp.RuntimeBinder.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Syntax.NameManager' Microsoft.CSharp.RuntimeBinder.Semantics.ExpressionBinder
Cyclic Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CSharp.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Semantics' Microsoft.CSharp.RuntimeBinder.Errors' Microsoft.CSharp.RuntimeBinder.Semantics,Microsoft.CSharp.RuntimeBinder.BinderHelper' Microsoft.CSharp.RuntimeBinder.CSharpBinaryOperationBinder' Microsoft.CSharp.RuntimeBinder.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Semantics.ExpressionBinder' Microsoft.CSharp.RuntimeBinder.Errors.SymWithTypeMemo' Microsoft.CSharp.RuntimeBinder.Errors.ErrArg' Microsoft.CSharp.RuntimeBinder.Errors.ErrorHandling
Cyclic Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CSharp.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Syntax' Microsoft.CSharp.RuntimeBinder.Semantics' Microsoft.CSharp.RuntimeBinder.Errors' Microsoft.CSharp.RuntimeBinder.Semantics,Microsoft.CSharp.RuntimeBinder.BinderHelper' Microsoft.CSharp.RuntimeBinder.CSharpBinaryOperationBinder' Microsoft.CSharp.RuntimeBinder.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Syntax.NameManager' Microsoft.CSharp.RuntimeBinder.Semantics.ExpressionBinder' Microsoft.CSharp.RuntimeBinder.Errors.SymWithTypeMemo' Microsoft.CSharp.RuntimeBinder.Errors.ErrArg' Microsoft.CSharp.RuntimeBinder.Errors.ErrorHandling
Cyclic Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder.Errors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CSharp.RuntimeBinder.Errors' Microsoft.CSharp.RuntimeBinder.Semantics,Microsoft.CSharp.RuntimeBinder.Errors.SymWithTypeMemo' Microsoft.CSharp.RuntimeBinder.Errors.ErrArg' Microsoft.CSharp.RuntimeBinder.Errors.ErrorHandling' Microsoft.CSharp.RuntimeBinder.Semantics.ExpressionBinder
Cyclic Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder.Errors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CSharp.RuntimeBinder.Errors' Microsoft.CSharp.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Semantics,Microsoft.CSharp.RuntimeBinder.Errors.SymWithTypeMemo' Microsoft.CSharp.RuntimeBinder.Errors.ErrArg' Microsoft.CSharp.RuntimeBinder.Errors.ErrorHandling' Microsoft.CSharp.RuntimeBinder.BinderHelper' Microsoft.CSharp.RuntimeBinder.CSharpBinaryOperationBinder' Microsoft.CSharp.RuntimeBinder.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Semantics.ExpressionBinder
Cyclic Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder.Errors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CSharp.RuntimeBinder.Errors' Microsoft.CSharp.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Syntax' Microsoft.CSharp.RuntimeBinder.Semantics,Microsoft.CSharp.RuntimeBinder.Errors.SymWithTypeMemo' Microsoft.CSharp.RuntimeBinder.Errors.ErrArg' Microsoft.CSharp.RuntimeBinder.Errors.ErrorHandling' Microsoft.CSharp.RuntimeBinder.BinderHelper' Microsoft.CSharp.RuntimeBinder.CSharpBinaryOperationBinder' Microsoft.CSharp.RuntimeBinder.RuntimeBinder' Microsoft.CSharp.RuntimeBinder.Syntax.NameManager' Microsoft.CSharp.RuntimeBinder.Semantics.ExpressionBinder
Cyclic Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder.Syntax,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.CSharp.RuntimeBinder.Syntax' Microsoft.CSharp.RuntimeBinder,Microsoft.CSharp.RuntimeBinder.Syntax.NameManager' Microsoft.CSharp.RuntimeBinder.BinderHelper' Microsoft.CSharp.RuntimeBinder.CSharpBinaryOperationBinder' Microsoft.CSharp.RuntimeBinder.RuntimeBinder
Unstable Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder.Errors,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.CSharp.RuntimeBinder,Microsoft.CSharp.RuntimeBinder.Errors.RuntimeBinderException
Unstable Dependency,Microsoft.CSharp,Microsoft.CSharp.RuntimeBinder.Semantics,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.CSharp.RuntimeBinder.Errors' Microsoft.CSharp.RuntimeBinder,Microsoft.CSharp.RuntimeBinder.Semantics.ErrArg' Microsoft.CSharp.RuntimeBinder.Semantics.ErrorCode' Microsoft.CSharp.RuntimeBinder.Semantics.ErrorHandling' Microsoft.CSharp.RuntimeBinder.Semantics.RuntimeBinderException' Microsoft.CSharp.RuntimeBinder.Semantics.ErrArgFlags' Microsoft.CSharp.RuntimeBinder.Semantics.SymbolTable' Microsoft.CSharp.RuntimeBinder.Semantics.Error' Microsoft.CSharp.RuntimeBinder.Semantics.SpecialNames
