Implementation smell,Namespace,Class,File,Method,Description
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,TruckJsonSerializerTest_Array_of_Objects,The length of the statement  "            Assert.IsTrue(serializationOption.Value == SerializationOption.JsonSerializer' "Truck.SendCargo used Binary Serialization instead"); " is 132.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,TruckJsonSerializerTest_Dictionary,The length of the statement  "            Dictionary<string' List<int>> retValue = Truck.ReceiveCargo<Dictionary<string' List<int>>>(truckId' serializationOption.Value); " is 127.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,AddNonSerializableObjectTest_BinarySerializer,The length of the statement  "            SerializationOption? serializationOption = Truck.SendCargo(new NonSerializableClass()' truckId' SerializationOption.BinarySerializer); " is 134.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,AddNonSerializableObjectTest_BinarySerializer,The length of the statement  "            NonSerializableClass nonSerializableClass = Truck.ReceiveCargo<NonSerializableClass>(truckId' serializationOption.Value); " is 121.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,AddNonSerializableObjectTest_JsonSerializer_ByType,The length of the statement  "            SerializationOption? serializationOption = Truck.SendCargo(new NonSerializableClass()' truckId' SerializationOption.BinarySerializer); " is 134.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,AddNonSerializableObjectTest_JsonSerializer_ByType,The length of the statement  "            Assert.IsTrue(serializationOption.Value == SerializationOption.JsonSerializer' "Serialization option is not JsonSerializer over non serializable type"); " is 152.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,AddNonSerializableObjectTest_JsonSerializer_ByType,The length of the statement  "            NonSerializableClass nonSerializableClass = Truck.ReceiveCargo(truckId' serializationOption.Value' typeof(NonSerializableClass)) as NonSerializableClass; " is 153.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,AddNonSerializableObjectTest_JsonSerializer,The length of the statement  "            SerializationOption? serializationOption = Truck.SendCargo(new NonSerializableClass()' truckId' SerializationOption.JsonSerializer); " is 132.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,AddNonSerializableObjectTest_JsonSerializer,The length of the statement  "            NonSerializableClass nonSerializableClass = Truck.ReceiveCargo<NonSerializableClass>(truckId' serializationOption.Value); " is 121.
Long Statement,BridgeVs.UnitTest.Shared.Serialization,TruckTest,C:\research\architectureSmells\repos\nbasakuragi_LINQBridgeVs\Test\BridgeVs.UnitTest\Shared\Serialization\TruckTest.cs,AddIteratorTypeSelectWhereIteratorOfIntShouldSerialize_BinarySerializer,The length of the statement  "            Assert.IsTrue(serializationOption.Value == SerializationOption.BinarySerializer' "Serialization option is not JsonSerializer over non serializable type"); " is 154.
