Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AutofacConfig,0,1,0,0,1,28,1,0,0,0,19,1
WebApiConfig,0,1,0,0,1,17,1,0,0,0,1,1
Startup,0,2,0,0,1,48,2,0,0,0,7,0
AccountController,1,3,0,0,2,44,9,0,0,0.33,2,0
CarsController,1,6,0,0,6,135,19,0,0,0,4,0
TripsController,1,7,0,0,7,152,21,0,0,0,4,0
AddressesController,1,6,0,0,6,135,19,0,0,0,4,0
TripExtensions,0,2,0,0,2,17,4,0,0,0,4,0
DbEntityValidationExceptionExtensions,0,1,0,0,1,11,2,0,0,0,0,0
RequireHttpsHandler,0,1,0,0,0,15,2,0,0,0,0,1
ApplicationSettingsFactory,1,2,0,0,2,12,2,0,0,0,1,2
IApplicationSettings,0,0,1,0,0,6,0,1,0,0,0,2
WebConfigApplicationSettings,0,0,1,0,0,8,0,0,1,0,0,2
ILogger,0,2,0,0,0,5,2,1,0,0,0,2
Log4NetAdapter,1,3,0,0,3,17,3,0,1,0,1,2
LoggingFactory,1,2,0,0,2,12,2,0,0,0,1,4
IAddressService,0,5,0,0,0,8,5,1,0,0,1,2
ICarService,0,5,0,0,0,8,5,1,0,0,1,2
IDistanceCalculatorService,0,1,0,0,0,4,1,1,0,0,3,2
IApplicationDbContext,0,2,4,0,0,21,2,1,0,0,0,6
IAccountService,0,2,0,0,0,5,2,1,0,0,1,2
ICurrentUserService,0,0,1,0,0,6,0,1,0,0,0,4
ITripService,0,6,0,0,0,9,6,1,0,0,1,2
Configuration,0,2,0,0,1,11,2,0,0,0,1,0
Address,0,0,7,0,0,37,0,0,0,0,0,6
ApplicationUser,0,0,0,0,0,3,0,0,0,0,0,6
Car,0,0,6,0,0,31,0,0,0,0,0,4
Trip,0,0,8,0,0,41,0,0,0,0,0,5
AuthorizationServerProvider,0,2,0,0,2,26,5,0,0,0,2,1
ApplicationDbContext,0,3,3,0,2,31,3,0,1,0,2,3
AccountService,2,5,0,0,5,41,5,0,1,0.4,3,2
AddressService,2,6,0,0,6,58,10,0,1,0,5,1
GoogleDistanceCalculatorService,1,1,0,0,1,27,4,0,1,0,3,1
CarService,2,6,0,0,6,58,10,0,1,0,5,1
CurrentUserService,0,0,1,0,0,14,0,0,1,0,0,1
TripService,3,7,0,0,7,78,12,0,1,0.19,8,1
Mode,0,0,0,0,0,4,0,0,0,0,0,3
Units,0,0,0,0,0,5,0,0,0,0,0,3
PaginationViewModel,0,0,4,0,0,19,0,0,0,0,0,6
RegisterViewModel,0,0,3,0,0,24,0,0,0,0,0,3
