Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Sake.Engine.Loader,TargetExtension,D:\research\architectureSmells\repos1\sakeproject_sake\src\Sake.Engine\Loader\TargetExtension.cs,VisitNode,The length of the statement  "            var nameAttribute = new AttributeNode("name"' _idAttribute.QuotChar' _idAttribute.Nodes) { OriginalNode = _idAttribute }; " is 121.
Empty Catch Block,Sake.Engine.Loader,DefaultLoader,D:\research\architectureSmells\repos1\sakeproject_sake\src\Sake.Engine\Loader\DefaultLoader.cs,Load,The method has an empty catch block.
Missing Default,Sake.Engine.Loader,TargetExtension,D:\research\architectureSmells\repos1\sakeproject_sake\src\Sake.Engine\Loader\TargetExtension.cs,VisitChunk,The following switch statement is missing a default case: switch (location)              {                  case OutputLocation.ClassMembers:                      output                          .Append("global::System.Action __target_")                          .Append(_targetExtensionCount)                          .AppendLine(";");                      break;              }
