Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,NBTExplorer,NBTExplorer.Controllers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NBTExplorer.Controllers' NBTExplorer.Windows,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor
Cyclic Dependency,NBTExplorer,NBTExplorer.Controllers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NBTExplorer.Controllers' NBTExplorer.Windows' NBTExplorer,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor' NBTExplorer.Program,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor' NBTExplorer.Program
Cyclic Dependency,NBTExplorer,NBTExplorer.Controllers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NBTExplorer.Controllers' NBTExplorer.Windows' NBTExplorer' NBTExplorer.Windows,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor' NBTExplorer.Program,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor' NBTExplorer.Program
Cyclic Dependency,NBTExplorer,NBTExplorer.Controllers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NBTExplorer.Controllers' NBTExplorer.Windows' NBTExplorer' NBTExplorer.Windows' NBTExplorer,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor' NBTExplorer.Program,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor' NBTExplorer.Program
Cyclic Dependency,NBTExplorer,NBTExplorer,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NBTExplorer' NBTExplorer.Windows,NBTExplorer.Program' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor,NBTExplorer.Program' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor
Cyclic Dependency,NBTExplorer,NBTExplorer.Vendor.MultiSelectTreeView,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NBTExplorer.Vendor.MultiSelectTreeView' NBTExplorer.Controllers' NBTExplorer.Windows' NBTExplorer,NBTExplorer.Vendor.MultiSelectTreeView.MultiSelectTreeView' NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor' NBTExplorer.Program,NBTExplorer.Vendor.MultiSelectTreeView.MultiSelectTreeView' NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.RuleTreeController' NBTExplorer.Windows.FindReplace' NBTExplorer.Windows.MainForm' NBTExplorer.Windows.HexEditor' NBTExplorer.Program
Unstable Dependency,NBTExplorer,NBTExplorer,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): NBTExplorer.Windows,NBTExplorer.MainForm,NBTExplorer.MainForm
Unstable Dependency,NBTExplorer,NBTExplorer.Windows,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): NBTExplorer.Controllers,NBTExplorer.Windows.ExplorerBarController' NBTExplorer.Windows.NodeTreeController' NBTExplorer.Windows.RuleTreeController' NBTExplorer.Windows.MessageBoxEventArgs' NBTExplorer.Windows.Predicates,NBTExplorer.Windows.ExplorerBarController' NBTExplorer.Windows.NodeTreeController' NBTExplorer.Windows.RuleTreeController' NBTExplorer.Windows.MessageBoxEventArgs' NBTExplorer.Windows.Predicates
Feature Concentration,NBTExplorer,NBTExplorer.Controllers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExplorerBarController]' [MessageBoxEventArgs' NodeTreeController' Predicates' NodeTreeComparer]' [RuleTreeController]. LCC (Lack of Component Cohesion) = 0.5,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.RuleTreeController,NBTExplorer.Controllers.ExplorerBarController' NBTExplorer.Controllers.MessageBoxEventArgs' NBTExplorer.Controllers.NodeTreeComparer' NBTExplorer.Controllers.NodeTreeController' NBTExplorer.Controllers.Predicates' NBTExplorer.Controllers.RuleTreeController
Feature Concentration,NBTExplorer,NBTExplorer,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Interop' NativeInterop]' [Program]' [ISearchState' NameValueSearchState' SearchWorker]. LCC (Lack of Component Cohesion) = 0.5,NBTExplorer.Interop' NBTExplorer.NativeInterop' NBTExplorer.Program,NBTExplorer.Interop' NBTExplorer.NativeInterop' NBTExplorer.Program' NBTExplorer.ISearchState' NBTExplorer.NameValueSearchState' NBTExplorer.SearchWorker
