Method,LOC,CC,PC
Exceptions:Exceptions,2,1,0
Resources:Resources,2,1,0
CatelEnvironment:RegisterDefaultViewModelServices,3,1,0
CatelEnvironment:GetIsInDesignMode,29,5,1
DesignTimeCodeAttribute:DesignTimeCodeAttribute,11,3,1
DesignTimeInitializer:DesignTimeInitializer,7,2,0
DesignTimeInitializer:InternalInitialize,12,2,0
DesignTimeInitializer:Initialize,2,1,0
DesignTimeHelper:InitializeDesignTime,43,2,0
INotifyPropertyChangedExtensions:SubscribeToPropertyChanged,13,1,3
StringExtensions:GetUniqueControlName,6,1,1
ThemeHelper:EnsureCatelMvvmThemeIsLoaded,3,1,0
ThemeHelper:EnsureThemeIsLoaded,17,1,1
ThemeHelper:EnsureThemeIsLoaded,24,3,2
ThemeHelper:ContainsDictionary,18,5,2
MVVMModule:Initialize,15,1,1
ICommandManagerExtensions:FindCommandsByGesture,14,3,2
ICommandManagerExtensions:CreateCommandWithGesture,51,7,3
NotifyRangedCollectionChangedEventArgsExtensions:ConsolidateItemsByAppend,14,3,2
NotifyRangedCollectionChangedEventArgsExtensions:ConsolidateItems,30,6,2
NotifyListChangedEventArgs:NotifyListChangedEventArgs,2,1,1
NotifyListChangedEventArgs:NotifyListChangedEventArgs,2,1,2
NotifyListChangedEventArgs:NotifyListChangedEventArgs,2,1,2
NotifyListChangedEventArgs:NotifyListChangedEventArgs,3,1,3
NotifyListChangedEventArgs:NotifyListChangedEventArgs,2,1,3
NotifyListChangedEventArgs:NotifyListChangedEventArgs,3,1,4
NotifyListChangedEventArgs:NotifyListChangedEventArgs,2,1,3
NotifyListChangedEventArgs:NotifyListChangedEventArgs,4,1,5
NotifyRangedCollectionChangedEventArgs:NotifyRangedCollectionChangedEventArgs,3,1,0
NotifyRangedCollectionChangedEventArgs:NotifyRangedCollectionChangedEventArgs,9,1,3
NotifyRangedCollectionChangedEventArgs:NotifyRangedCollectionChangedEventArgs,9,1,4
NotifyRangedCollectionChangedEventArgs:NotifyRangedCollectionChangedEventArgs,9,1,3
NotifyRangedCollectionChangedEventArgs:EnsureModeAndAction,14,3,2
NotifyRangedCollectionChangedEventArgs:ModeToAction,9,2,1
NotifyRangedListChangedEventArgs:NotifyRangedListChangedEventArgs,5,1,1
NotifyRangedListChangedEventArgs:NotifyRangedListChangedEventArgs,17,2,3
SuspensionModeExtensions:IsMixedMode,3,1,1
SuspensionContextExtensions:CreateEvents,17,3,1
SuspensionContextExtensions:CreateNoneEvents,4,1,1
SuspensionContextExtensions:CreateAddingEvents,5,1,1
SuspensionContextExtensions:CreateRemovingEvents,5,1,1
SuspensionContextExtensions:CreateMixedEvents,5,1,1
SuspensionContextExtensions:CreateMixedBashEvents,5,1,1
SuspensionContextExtensions:CreateMixedConsolidateEvents,26,1,1
SuspensionContextExtensions:CreateSilentEvents,5,1,1
SuspensionContextExtensions:IsMixedMode,4,1,1
SuspensionContextExtensions:CreateBashEvents,32,4,2
FastBindingList<T>:FastBindingList,4,1,0
FastBindingList<T>:FastBindingList,3,1,0
FastBindingList<T>:FastBindingList,3,1,1
FastBindingList<T>:FastBindingList,3,1,1
FastBindingList<T>:InsertItems,10,1,2
FastBindingList<T>:InsertItems,11,1,2
FastBindingList<T>:Reset,8,2,0
FastBindingList<T>:AddItems,10,1,1
FastBindingList<T>:AddItems,11,1,1
FastBindingList<T>:RemoveItems,10,1,1
FastBindingList<T>:RemoveItems,11,1,1
FastBindingList<T>:SuspendChangeNotifications,3,1,0
FastBindingList<T>:SuspendChangeNotifications,33,2,1
FastBindingList<T>:NotifyChanges,36,2,0
FastBindingList<T>:OnListChanged,29,4,1
FastBindingList<T>:ApplySortCore,44,2,2
FastBindingList<T>:ClearItems,19,4,0
FastBindingList<T>:FindCore,20,5,2
FastBindingList<T>:InsertItem,31,4,2
FastBindingList<T>:RemoveItem,32,4,1
FastBindingList<T>:RemoveSortCore,4,1,0
FastBindingList<T>:SetItem,24,3,2
FastObservableCollection<T>:FastObservableCollection,3,1,0
FastObservableCollection<T>:FastObservableCollection,3,1,1
FastObservableCollection<T>:FastObservableCollection,3,1,1
FastObservableCollection<T>:InsertItems,3,1,2
FastObservableCollection<T>:InsertItems,10,1,3
FastObservableCollection<T>:InsertItems,3,1,2
FastObservableCollection<T>:InsertItems,11,1,3
FastObservableCollection<T>:Reset,8,2,0
FastObservableCollection<T>:AddItems,3,1,1
FastObservableCollection<T>:AddItems,10,1,2
FastObservableCollection<T>:AddItems,4,1,1
FastObservableCollection<T>:AddItems,11,1,2
FastObservableCollection<T>:RemoveItems,4,1,1
FastObservableCollection<T>:RemoveItems,10,1,2
FastObservableCollection<T>:RemoveItems,4,1,1
FastObservableCollection<T>:RemoveItems,11,1,2
FastObservableCollection<T>:SuspendChangeNotifications,3,1,0
FastObservableCollection<T>:SuspendChangeNotifications,30,2,1
FastObservableCollection<T>:NotifyChanges,25,2,0
FastObservableCollection<T>:OnCollectionChanged,18,4,1
FastObservableCollection<T>:OnPropertyChanged,13,3,1
FastObservableCollection<T>:ClearItems,19,4,0
FastObservableCollection<T>:InsertItem,21,5,2
FastObservableCollection<T>:MoveItem,19,3,2
FastObservableCollection<T>:RemoveItem,23,5,1
FastObservableCollection<T>:SetItem,18,3,2
ExtendedSuspensionContext<T>:ExtendedSuspensionContext,3,1,1
ExtendedSuspensionContext<T>:TryRemoveItemFromOldItems,20,5,2
ExtendedSuspensionContext<T>:TryRemoveItemFromNewItems,20,5,2
SuspensionContext<T>:SuspensionContext,3,1,1
SuspensionContext<T>:InitializeRegistry,12,1,0
DispatcherObservableObject:DispatcherObservableObject,5,1,0
