Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Ivony.Logs.Aws,CloudWatchLogger,D:\research\architectureSmells\repos\Ivony_LogUtility\Ivony.Logs.Aws\CloudWatchLogger.cs,CreateStream,The length of the statement  "      var response = client.CreateLogStream( new CreateLogStreamRequest { LogGroupName = groupName' LogStreamName = streamName } ); " is 125.
Long Statement,Ivony.Logs.Aws,CloudWatchLogger,D:\research\architectureSmells\repos\Ivony_LogUtility\Ivony.Logs.Aws\CloudWatchLogger.cs,AppendStream,The length of the statement  "      var response = client.DescribeLogStreams( new DescribeLogStreamsRequest { OrderBy = OrderBy.LogStreamName' LogGroupName = groupName' LogStreamNamePrefix = streamName' Limit = 1 } ); " is 181.
