Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Distribox.Network,RequestManager,C:\repos\BYVoid_distribox\src\Distribox.Network\Schedule\RequestManager.cs,GetRequests,The length of the statement  "                dqItem.expireDate = DateTime.Now.AddSeconds(bestSize * Properties.ExpireSlackCoefficient / needBandwidth + Properties.DefaultDelay);                 " is 132.
Missing Default,Distribox.Network,ProtocolMessageFactory,C:\repos\BYVoid_distribox\src\Distribox.Network\Message\ProtocolMessageFactory.cs,CreateMessage,The following switch statement is missing a default case: switch (container.Type)              {                  case ProtocolMessage.MessageType.InvitationRequest:                      return CommonHelper.Deserialize<InvitationRequest>(data);                  case ProtocolMessage.MessageType.InvitationAck:                      return CommonHelper.Deserialize<InvitationAck>(data);                  case ProtocolMessage.MessageType.SyncRequest:                      return CommonHelper.Deserialize<SyncRequest>(data);                  case ProtocolMessage.MessageType.SyncAck:                      return CommonHelper.Deserialize<SyncAck>(data);                  case ProtocolMessage.MessageType.PeerListMessage:                      return CommonHelper.Deserialize<PeerListMessage>(data);                  case ProtocolMessage.MessageType.VersionListMessage:                      return CommonHelper.Deserialize<VersionListMessage>(data);                  case ProtocolMessage.MessageType.PatchRequest:                      return CommonHelper.Deserialize<PatchRequest>(data);                  case ProtocolMessage.MessageType.FileResponse:                      return CommonHelper.Deserialize<FileDataResponse>(data);              }
