Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Cassette.Aspnet.Jasmine,JasmineBundleConfiguration,D:\research\architectureSmells\repos\andrewdavey_cassette\src\Cassette.Aspnet.Jasmine\JasmineBundleConfiguration.cs,CreateScriptBundle,The length of the statement  "            var script = scriptBundleFactory.CreateBundle("cassette.aspnet.jasmine"' Enumerable.Empty<IFile>()' new BundleDescriptor()); " is 124.
Long Statement,Cassette.Aspnet.Jasmine,JasmineBundleConfiguration,D:\research\architectureSmells\repos\andrewdavey_cassette\src\Cassette.Aspnet.Jasmine\JasmineBundleConfiguration.cs,CreateStylesheetBundle,The length of the statement  "            var css = stylesheetBundleFactory.CreateBundle("cassette.aspnet.jasmine"' Enumerable.Empty<IFile>()' new BundleDescriptor()); " is 125.
