Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,Lens.Compiler,NullType,C:\repos\impworks_lens\Lens\Compiler\SpecialTypes.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,Lens.Compiler,UnspecifiedType,C:\repos\impworks_lens\Lens\Compiler\SpecialTypes.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,Lens.Compiler,EmitterExtensions,C:\repos\impworks_lens\Lens\Compiler\EmitterExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,Lens.Resolver,GenericResolver,C:\repos\impworks_lens\Lens\Resolver\GenericHelper.Resolver.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Resolve
Unnecessary Abstraction,Lens.Resolver,GlobalPropertyEntity,C:\repos\impworks_lens\Lens\Resolver\GlobalPropertyHelper.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Getter' Setter
Imperative Abstraction,Lens.Resolver,ExtensionMethodResolver,C:\repos\impworks_lens\Lens\Resolver\ExtensionMethodResolver.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: ResolveExtensionMethod
Unutilized Abstraction,Lens.Resolver,TypeMatchException,C:\repos\impworks_lens\Lens\Resolver\GenericHelper.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,Lens.Resolver,TypeResolver,C:\repos\impworks_lens\Lens\Resolver\TypeResolver.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: ResolveType
Unnecessary Abstraction,Lens.Resolver,WrapperBase,C:\repos\impworks_lens\Lens\Resolver\Wrappers.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Name' Type' IsStatic
Unnecessary Abstraction,Lens.Resolver,CallableWrapperBase,C:\repos\impworks_lens\Lens\Resolver\Wrappers.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' IsPartiallyApplied' IsPartiallyResolved' IsVariadic' ArgumentTypes
Unnecessary Abstraction,Lens.Resolver,ConstructorWrapper,C:\repos\impworks_lens\Lens\Resolver\Wrappers.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' ConstructorInfo
Unnecessary Abstraction,Lens.Resolver,FieldWrapper,C:\repos\impworks_lens\Lens\Resolver\Wrappers.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' FieldInfo' IsLiteral' FieldType
Unnecessary Abstraction,Lens.Resolver,EventWrapper,C:\repos\impworks_lens\Lens\Resolver\Wrappers.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' EventHandlerType' AddMethod' RemoveMethod
Unutilized Abstraction,Lens.Resolver,MethodLookupResult<T>,C:\repos\impworks_lens\Lens\Resolver\MethodLookupResult.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Lens.SyntaxTree.Expressions.Instantiation,NewArrayNode,C:\repos\impworks_lens\Lens\SyntaxTree\Expressions\Instantiation\NewArrayNode.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  NewArrayNode (C:\repos\impworks_lens\Lens\SyntaxTree\Expressions\Instantiation\NewArrayNode.cs' [38' 57])' NewListNode (C:\repos\impworks_lens\Lens\SyntaxTree\Expressions\Instantiation\NewListNode.cs' [37' 56])' CompilerMessages (C:\repos\impworks_lens\Lens\Translations\CompilerMessages.Designer.cs' [5' 24])' LexerMessages (C:\repos\impworks_lens\Lens\Translations\LexerMessages.Designer.cs' [5' 24])
