Implementation smell,Namespace,Class,File,Method,Description
Long Statement,RDotNetSetup,SetupHelper,C:\repos\jmp75_rdotnet-onboarding\RDotNetSetup\SetupHelper.cs,SetupPath,The length of the statement  "//            var rPath = System.Environment.Is64BitProcess ? @"C:\Program Files\R\R-3.0.2\bin\x64" : @"C:\Program Files\R\R-3.0.2\bin\i386"; " is 141.
Long Statement,RDotNetSetup,SetupHelper,C:\repos\jmp75_rdotnet-onboarding\RDotNetSetup\SetupHelper.cs,SetupPath,The length of the statement  "//                throw new DirectoryNotFoundException(string.Format("Could not found the specified path to the directory containing R.dll: {0}"' rPath)); " is 154.
