Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,GenericServices,GenericServices.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Core' GenericServices.Core.Internal,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>
Cyclic Dependency,GenericServices,GenericServices.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Core' GenericServices' GenericServices.Core.Internal,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.SaveChangesExtensions' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.SaveChangesExtensions' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>
Cyclic Dependency,GenericServices,GenericServices.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Core' GenericServices.Core.Internal' GenericServices.ServicesAsync.Concrete' GenericServices.Core.Internal,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>
Cyclic Dependency,GenericServices,GenericServices.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Core' GenericServices' GenericServices.Core.Internal' GenericServices.ServicesAsync.Concrete' GenericServices.Core.Internal,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.SaveChangesExtensions' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.SaveChangesExtensions' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>
Cyclic Dependency,GenericServices,GenericServices.Core.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Core.Internal' GenericServices.Core' GenericServices' GenericServices.Core,GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.SaveChangesExtensions,GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.SaveChangesExtensions
Cyclic Dependency,GenericServices,GenericServices,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices' GenericServices.Core,GenericServices.SaveChangesExtensions' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>,GenericServices.SaveChangesExtensions' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>
Cyclic Dependency,GenericServices,GenericServices.ServicesAsync.Concrete,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.ServicesAsync.Concrete' GenericServices.Core.Internal,GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>,GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>
Cyclic Dependency,GenericServices,GenericServices.ServicesAsync.Concrete,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.ServicesAsync.Concrete' GenericServices.Core.Internal' GenericServices.Core,GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>,GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>
Cyclic Dependency,GenericServices,GenericServices.ServicesAsync,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.ServicesAsync' GenericServices.ServicesAsync.Concrete' GenericServices.Core.Internal' GenericServices.Core,GenericServices.ServicesAsync.ICreateServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>,GenericServices.ServicesAsync.ICreateServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync' GenericServices.ServicesAsync.Concrete.CreateSetupServiceAsync<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>
Cyclic Dependency,GenericServices,GenericServices.Services.Concrete,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Services.Concrete' GenericServices.Core.Internal,GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>,GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>
Cyclic Dependency,GenericServices,GenericServices.Services.Concrete,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Services.Concrete' GenericServices.Core.Internal' GenericServices.Core,GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>,GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>
Cyclic Dependency,GenericServices,GenericServices.Services.Concrete,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Services.Concrete' GenericServices.Core.Internal' GenericServices.Core' GenericServices.Core.Internal,GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>,GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>
Cyclic Dependency,GenericServices,GenericServices.Services.Concrete,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Services.Concrete' GenericServices.Core.Internal' GenericServices.Core' GenericServices' GenericServices.Core.Internal,GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.SaveChangesExtensions,GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.SaveChangesExtensions
Cyclic Dependency,GenericServices,GenericServices.Services,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GenericServices.Services' GenericServices.Services.Concrete' GenericServices.Core.Internal' GenericServices.Core,GenericServices.Services.ICreateService' GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>,GenericServices.Services.ICreateService' GenericServices.Services.Concrete.CreateService' GenericServices.Services.Concrete.CreateService<TEntity>' GenericServices.Services.Concrete.CreateService<TEntity'TDto>' GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.EfGenericDtoBase<TEntity'TDto>
Unstable Dependency,GenericServices,GenericServices.Core,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): GenericServices.Core.Internal,GenericServices.Core.CheckComputed,GenericServices.Core.CheckComputed
Unstable Dependency,GenericServices,GenericServices.Core.Internal,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): GenericServices.ServicesAsync.Concrete' GenericServices.Services.Concrete,GenericServices.Core.Internal.UpdateServiceAsync<TEntity>' GenericServices.Core.Internal.UpdateService<TEntity>,GenericServices.Core.Internal.UpdateServiceAsync<TEntity>' GenericServices.Core.Internal.UpdateService<TEntity>
Unstable Dependency,GenericServices,GenericServices,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): GenericServices.Core,GenericServices.IGenericSaveChanges' GenericServices.IGenericDbContext,GenericServices.IGenericSaveChanges' GenericServices.IGenericDbContext
Unstable Dependency,GenericServices,GenericServices.ServicesAsync,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): GenericServices.Core,GenericServices.ServicesAsync.EfGenericDtoAsync<TEntity'TDto>,GenericServices.ServicesAsync.EfGenericDtoAsync<TEntity'TDto>
Feature Concentration,GenericServices,GenericServices.Core,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EfGenericDtoBase<TEntity'TDto>' EfGenericDtoAsync<TEntity'TDto>' InstrumentedEfGenericDtoAsync<TEntity'TDto>' LogStartStop' CrudFunctions' EfGenericDtoBase' CallTypes' InstrumentedLog' InstrumentedOpFlags' InstrumentedEfGenericDto<TEntity'TDto>' EfGenericDto<TEntity'TDto>]' [IGenericDbContext]' [SecurityHelper]' [IGenericSaveChanges]. LCC (Lack of Component Cohesion) = 0.29,GenericServices.Core.SecurityHelper' GenericServices.Core.IGenericSaveChanges,GenericServices.Core.EfGenericDtoBase<TEntity'TDto>' GenericServices.Core.IGenericDbContext' GenericServices.Core.EfGenericDtoAsync<TEntity'TDto>' GenericServices.Core.SecurityHelper' GenericServices.Core.IGenericSaveChanges' GenericServices.Core.InstrumentedEfGenericDtoAsync<TEntity'TDto>' GenericServices.Core.LogStartStop' GenericServices.Core.CrudFunctions' GenericServices.Core.EfGenericDtoBase' GenericServices.Core.CallTypes' GenericServices.Core.InstrumentedLog' GenericServices.Core.InstrumentedOpFlags' GenericServices.Core.InstrumentedEfGenericDto<TEntity'TDto>' GenericServices.Core.EfGenericDto<TEntity'TDto>
Feature Concentration,GenericServices,GenericServices.Core.Internal,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CheckComputed]' [MappingHelper]' [BuildFilter]' [WhatItShouldBe' DecodeToService<TEfService>' SyncAsyncDefiner]' [EfKeyFinder]. LCC (Lack of Component Cohesion) = 0.71,GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.MappingHelper' GenericServices.Core.Internal.BuildFilter' GenericServices.Core.Internal.EfKeyFinder,GenericServices.Core.Internal.CheckComputed' GenericServices.Core.Internal.MappingHelper' GenericServices.Core.Internal.BuildFilter' GenericServices.Core.Internal.WhatItShouldBe' GenericServices.Core.Internal.DecodeToService<TEfService>' GenericServices.Core.Internal.SyncAsyncDefiner' GenericServices.Core.Internal.EfKeyFinder
Feature Concentration,GenericServices,GenericServices,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DoNotCopyBackToDatabaseAttribute]' [SaveChangesExtensions' GenericServicesConfig]' [ICreateServiceAsync]' [ICreateSetupServiceAsync]' [IDetailServiceAsync]' [IDeleteServiceAsync' IGenericServicesDbContext' IDeleteService]' [IUpdateServiceAsync]' [IUpdateSetupServiceAsync]' [IUpdateSetupService]' [ICreateSetupService]' [ICreateService]' [IDetailService]' [IListService]' [IUpdateService]. LCC (Lack of Component Cohesion) = 0.82,GenericServices.SaveChangesExtensions' GenericServices.GenericServicesConfig' GenericServices.DoNotCopyBackToDatabaseAttribute' GenericServices.ICreateServiceAsync' GenericServices.ICreateSetupServiceAsync' GenericServices.IDetailServiceAsync' GenericServices.IUpdateServiceAsync' GenericServices.IUpdateSetupServiceAsync' GenericServices.IUpdateSetupService' GenericServices.ICreateSetupService' GenericServices.ICreateService' GenericServices.IDetailService' GenericServices.IListService' GenericServices.IUpdateService,GenericServices.DoNotCopyBackToDatabaseAttribute' GenericServices.SaveChangesExtensions' GenericServices.ICreateServiceAsync' GenericServices.ICreateSetupServiceAsync' GenericServices.IDetailServiceAsync' GenericServices.IDeleteServiceAsync' GenericServices.IUpdateServiceAsync' GenericServices.IUpdateSetupServiceAsync' GenericServices.GenericServicesConfig' GenericServices.IUpdateSetupService' GenericServices.ICreateSetupService' GenericServices.ICreateService' GenericServices.IGenericServicesDbContext' GenericServices.IDeleteService' GenericServices.IDetailService' GenericServices.IListService' GenericServices.IUpdateService
