Implementation smell,Namespace,Class,File,Method,Description
Long Statement,GenericLibsBase.Core,SuccessOrErrors,C:\repos\JonPSmith_GenericServices\GenericLibsBase\Core\SuccessOrErrors.cs,Combine,The length of the statement  "                throw new ArgumentNullException("status"' "The status parameter was not derived from a type that supported ISuccessOrErrors."); " is 127.
Long Statement,GenericLibsBase.Core,SuccessOrErrors<T>,C:\repos\JonPSmith_GenericServices\GenericLibsBase\Core\SuccessOrErrors.Generic.cs,ConvertNonResultStatus,The length of the statement  "                throw new ArgumentNullException("status"' "The status parameter was not derived from a type thta supported ISuccessOrErrors."); " is 127.
Virtual Method Call from Constructor,GenericLibsBase.Core,SuccessOrErrors<T>,C:\repos\JonPSmith_GenericServices\GenericLibsBase\Core\SuccessOrErrors.Generic.cs,SuccessOrErrors,The constructor "SuccessOrErrors" calls a virtual method "SetSuccessMessage".
