Method,LOC,CC,PC
Formatter:AppendIndent,3,2,2
Formatter:PrettyPrint,3,1,1
Formatter:PrettyPrint,55,6,2
JSONSerializer:JSONSerializer,5,1,1
JSONSerializer:ConvertToJSON,22,4,1
JSONSerializer:WriteValue,82,2,1
JSONSerializer:WriteDateTimeOffset,21,2,1
JSONSerializer:WriteNV,20,3,1
JSONSerializer:WriteSD,21,3,1
JSONSerializer:WriteCustom,5,1,1
JSONSerializer:WriteEnum,7,2,1
JSONSerializer:WriteGuid,6,2,1
JSONSerializer:WriteBytes,7,1,1
JSONSerializer:WriteDateTime,15,4,1
JSONSerializer:write_date_value,14,1,1
JSONSerializer:GetSchema,14,3,1
JSONSerializer:GetSchema,17,4,1
JSONSerializer:GetXmlSchema,7,1,1
JSONSerializer:WriteDataset,17,4,1
JSONSerializer:WriteDataTableData,22,5,1
JSONSerializer:WriteDataTable,11,2,1
JSONSerializer:WriteObject,90,9,1
JSONSerializer:WritePairFast,5,1,2
JSONSerializer:WritePair,5,1,2
JSONSerializer:WriteArray,11,3,1
JSONSerializer:WriteStringDictionary,21,3,1
JSONSerializer:WriteStringDictionary,21,3,1
JSONSerializer:WriteDictionary,15,3,1
JSONSerializer:WriteStringFast,5,1,1
JSONSerializer:WriteString,53,8,1
JSONParameters:FixValues,9,3,0
JSON:ToNiceJSON,4,1,1
JSON:ToNiceJSON,4,1,2
JSON:ToJSON,3,1,1
JSON:ToJSON,13,5,2
JSON:Parse,3,1,1
JSON:ToObject,3,1,1
JSON:ToObject,3,1,2
JSON:ToObject,3,1,1
JSON:ToObject,3,1,2
JSON:ToObject,3,1,2
JSON:ToObject,3,1,3
JSON:FillObject,5,2,2
JSON:DeepCopy,3,1,1
JSON:DeepCopy,3,1,1
JSON:Beautify,4,1,1
JSON:Beautify,4,1,2
JSON:RegisterCustomType,3,1,3
JSON:ClearReflectionCache,3,1,0
JSON:CreateLong,19,4,3
deserializer:deserializer,3,1,1
deserializer:ToObject,17,3,1
deserializer:ToObject,3,1,1
deserializer:ToObject,42,7,2
deserializer:RootHashTable,14,4,1
deserializer:ChangeType,44,8,2
deserializer:CreateDateTimeOffset,46,6,1
deserializer:CreateDateTimeOffset,6,2,9
deserializer:IsNullable,5,2,1
deserializer:UnderlyingTypeOf,3,1,1
deserializer:RootList,6,1,2
deserializer:DoParseList,12,3,3
deserializer:RootArray,8,1,2
deserializer:RootDictionary,33,6,2
deserializer:ParseDictionary,122,21,4
deserializer:AutoConv,11,2,1
deserializer:CreateSD,6,2,1
deserializer:CreateNV,6,2,1
deserializer:ProcessMap,10,3,3
deserializer:CreateLong,19,4,3
deserializer:CreateInteger,19,4,3
deserializer:CreateEnum,8,1,2
deserializer:CreateGuid,6,2,1
deserializer:CreateDateTime,28,5,1
deserializer:CreateArray,22,5,4
deserializer:CreateGenericList,24,4,4
deserializer:CreateStringKeyDictionary,32,5,4
deserializer:CreateDictionary,27,5,4
deserializer:CreateDataset,33,5,2
deserializer:ReadDataTable,45,13,2
deserializer:CreateDataTable,31,6,2
JsonParser:JsonParser,3,1,1
JsonParser:Decode,3,1,0
JsonParser:ParseObject,30,3,0
JsonParser:ParseArray,19,3,0
JsonParser:ParseValue,23,2,0
JsonParser:ParseString,75,10,0
JsonParser:ParseSingleChar,10,2,2
JsonParser:ParseUnicode,7,1,4
JsonParser:CreateLong,17,3,1
JsonParser:ParseNumber,34,3,0
JsonParser:LookAhead,4,2,0
JsonParser:ConsumeToken,3,1,0
JsonParser:NextToken,5,1,0
JsonParser:NextTokenCore,90,3,0
Reflection:Reflection,2,1,0
Reflection:Reflection,2,1,0
Reflection:CreateCustom,5,1,2
Reflection:RegisterCustomType,9,2,3
Reflection:IsTypeRegistered,6,2,1
Reflection:GetGenericTypeDefinition,11,2,1
Reflection:GetGenericArguments,11,2,1
Reflection:Getproperties,69,2,2
Reflection:CreateMyProp,51,4,2
Reflection:GetChangeType,5,2,1
Reflection:GetTypeAssemblyName,11,2,1
Reflection:GetTypeFromCache,17,2,1
Reflection:FastCreateInstance,41,2,1
Reflection:CreateSetField,34,3,2
Reflection:CreateSetMethod,52,4,2
Reflection:CreateGetField,24,3,2
Reflection:CreateGetMethod,33,4,2
Reflection:GetGetters,94,17,3
Reflection:ResetPropertyCache,3,1,0
Reflection:ClearReflectionCache,9,1,0
SafeDictionary<TKey;TValue>:SafeDictionary,3,1,1
SafeDictionary<TKey;TValue>:SafeDictionary,3,1,0
SafeDictionary<TKey;TValue>:TryGetValue,4,1,2
SafeDictionary<TKey;TValue>:Add,7,1,2
