Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BaseDataManager,1,9,0,0,9,55,12,13,1,0.44,2,0
CardsDataManager,0,5,0,0,4,76,7,0,2,0,5,0
CardsManager,0,7,0,0,6,59,10,0,2,0,8,1
CollectionCardsDataManager,0,5,0,0,4,49,7,0,2,0,5,1
CollectionsDataManager,0,7,0,0,6,71,9,0,2,0,5,1
CollectionsManager,3,3,0,0,3,66,9,0,1,0,4,1
DeckCardsDataManager,0,6,0,0,5,57,8,0,2,0,5,1
DecksDataManager,0,5,0,0,5,37,5,0,2,0,5,1
DecksManager,3,6,0,0,6,106,15,0,1,0.28,4,1
VsSystem_CardsDataManager,0,5,0,0,4,73,18,0,2,0,5,2
GamesDataManager,0,5,0,0,4,48,8,0,2,0,5,1
ManufacturersDataManager,1,5,0,0,4,45,6,0,2,1,5,1
ICardsManager,0,2,0,0,0,5,2,1,1,0,0,3
ICollectionsManager,0,2,0,0,0,5,2,1,0,0,0,1
IDecksManager,0,5,0,0,0,8,5,1,0,0,0,1
IDataManager,0,7,0,0,0,10,7,6,0,0,1,7
IVsSystemCardsManager,0,2,0,0,0,5,2,1,0,0,0,3
IVsSystemCollectionCardsManager,0,0,0,0,0,3,0,1,1,0,0,3
IVsSystemCollectionsManager,0,2,0,0,0,5,2,1,1,0,0,1
IVsSystemDeckCardsManager,0,1,0,0,0,4,1,1,1,0,0,1
IVsSystemDecksManager,0,6,0,0,0,9,6,1,1,0,0,1
VsSystemCardsManager,1,3,0,0,3,28,4,0,1,0,2,1
VsSystemCollectionCardsManager,0,5,0,0,4,40,7,0,2,0,5,1
VsSystemCollectionsManager,2,9,0,0,8,120,17,0,2,0.67,9,1
VsSystemDeckCardManager,0,7,0,0,6,61,9,0,2,0,5,1
VsSystemDecksManager,1,11,0,0,11,150,21,0,2,0.64,7,1
