Implementation smell,Namespace,Class,File,Method,Description
Long Statement,LightBlue.WorkerService,Settings,F:\newReposMay17\LightBlueProject_LightBlue\LightBlue.WorkerService\Settings.cs,Load,The length of the statement  "	var absoluteAssemblyPath = Path.IsPathRooted (settings.Assembly) ? settings.Assembly : Path.Combine (Environment.CurrentDirectory' settings.Assembly); " is 150.
Long Statement,LightBlue.WorkerService,WorkerHost,F:\newReposMay17\LightBlueProject_LightBlue\LightBlue.WorkerService\WorkerHost.cs,Start,The length of the statement  "	var hostDirectory = LightBlueConfiguration.SetAsWindowsHost (_settings.ServiceTitle' _settings.Cscfg' _settings.Csdef' _settings.RoleName); " is 139.
Long Statement,LightBlue.WorkerService,WorkerHost,F:\newReposMay17\LightBlueProject_LightBlue\LightBlue.WorkerService\WorkerHost.cs,Start,The length of the statement  "	var assemblyPath = Path.IsPathRooted (_settings.Assembly) ? _settings.Assembly : Path.Combine (Environment.CurrentDirectory' _settings.Assembly); " is 145.
Long Statement,LightBlue.WorkerService,WorkerHost,F:\newReposMay17\LightBlueProject_LightBlue\LightBlue.WorkerService\WorkerHost.cs,Start,The length of the statement  "	var entryPoint = Assembly.LoadFrom (assemblyPath).GetTypes ().Single (t => typeof(RoleEntryPoint).IsAssignableFrom (t)); " is 120.
