Implementation smell,Namespace,Class,File,Method,Description
Magic Number,TestWindsorRole,WorkerRole,D:\research\architectureSmells\repos\LightBlueProject_LightBlue\TestWindsorRole\WorkerRole.cs,OnStart,The following statement contains a magic number: ServicePointManager.DefaultConnectionLimit = 12;
Magic Number,TestWindsorRole,WorkerRole,D:\research\architectureSmells\repos\LightBlueProject_LightBlue\TestWindsorRole\WorkerRole.cs,RunAsync,The following statement contains a magic number: await Task.Delay(1000' cancellationToken);
