Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,MugenMvvmToolkit.Xamarin.Forms.Binding,MugenMvvmToolkit.Xamarin.Forms.Binding,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MugenMvvmToolkit.Xamarin.Forms.Binding' MugenMvvmToolkit.Xamarin.Forms.MarkupExtensions,MugenMvvmToolkit.Xamarin.Forms.Binding.VisualElement' MugenMvvmToolkit.Xamarin.Forms.Binding.AttachedMembersRegistration' MugenMvvmToolkit.Xamarin.Forms.Binding.XamarinFormsDataBindingExtensions' MugenMvvmToolkit.Xamarin.Forms.MarkupExtensions.DataBindingExtension' MugenMvvmToolkit.Xamarin.Forms.MarkupExtensions.View
Unstable Dependency,MugenMvvmToolkit.Xamarin.Forms.Binding,MugenMvvmToolkit.Xamarin.Forms.Binding,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): MugenMvvmToolkit.Xamarin.Forms.MarkupExtensions,MugenMvvmToolkit.Xamarin.Forms.Binding.View
