Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,1,9,1,0,1,100,14,0,0,0.89,0,0
MainPage,0,2,0,0,1,13,2,0,0,0,0,0
BaseCommand,1,14,1,0,14,129,23,0,0,0.79,2,2
ImageExifOrientation,4,0,0,4,0,7,0,0,0,0,0,0
ImageExifHelper,0,2,0,0,2,139,21,0,0,0,0,0
MimeTypeMapper,2,1,0,0,1,186,3,0,0,0,0,0
Geolocation,0,1,0,0,0,10,1,0,0,0,0,0
JsonHelper,0,2,0,0,2,48,8,0,0,0,0,2
BrowserMouseHelper,6,6,1,0,1,106,16,0,0,0.83,0,1
CordovaView,9,16,4,0,2,365,48,0,0,0.89,9,0
CommandFactory,3,2,0,0,2,57,10,0,0,0,1,1
CordovaCommandCall,0,2,4,0,1,75,7,0,0,0,0,2
NativeExecution,1,7,0,0,5,155,18,0,0,1,5,1
OrientationHelper,0,3,2,0,2,91,31,0,1,0,0,1
PluginResult,1,5,5,1,5,100,6,0,0,0,0,2
ScriptCallback,0,2,2,0,2,45,2,0,0,0,1,2
ConfigHandler,6,8,2,0,5,190,25,0,0,0.68,0,1
ConsoleHelper,0,2,1,0,2,27,2,0,1,0,0,1
IBrowserDecorator,0,2,1,0,0,9,2,3,0,0,0,1
XHRHelper,0,2,2,0,2,269,11,0,1,0,0,1
