Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AlignedDiffChange,3,5,3,0,5,129,9,0,0,0.2,1,1
ChangeType,0,0,0,0,0,23,0,0,0,0,0,2
Diff3,0,4,0,0,4,79,11,0,0,0,0,0
Diff2,0,6,0,0,6,138,16,0,0,0,3,3
Diff3Change,5,2,2,3,2,51,2,0,0,0.7,1,0
Diff2Change,3,5,3,0,5,163,8,0,0,0.27,0,2
Diff3ChangeType,0,0,0,0,0,30,0,0,0,0,0,0
EnumerableExtensions,0,1,0,0,0,10,1,0,0,0,0,0
IAlignmentFilter,0,1,0,0,0,29,1,1,0,0,0,2
ISimilarityComparer,0,1,0,0,0,26,1,1,0,0,0,2
LongestCommonSubstring,4,7,0,0,4,214,30,0,0,0.46,1,0
LongestCommonSubstringResult,3,5,3,0,5,125,8,0,0,0.2,0,1
AlignedDiff,9,6,0,0,3,269,41,0,0,0.56,6,1
Span,3,7,2,3,7,131,9,0,0,0.43,0,1
StringSimilarityComparer,0,1,0,0,1,37,1,0,1,0,1,0
StringAlignmentFilter,1,3,0,0,3,63,4,0,1,0,2,0
