Method,LOC,CC,PC
BaseAPI:BaseAPI,3,1,5
BaseAPI:BaseAPI,3,1,6
BaseAPI:shadowBaseAPI,10,2,5
BaseAPI:GetHttpWebRequest,24,7,5
BaseAPI:GetHttpWebResponseAsJSONData,36,6,2
BaseAPI:GetCoreList,6,1,0
BaseAPI:GetCoreInfo,6,2,0
BaseAPI:GetCoreInfo,6,1,1
BaseAPI:GetAccessTokens,5,1,2
BaseAPI:CreateToken,5,1,2
BaseAPI:DeleteToken,5,1,3
BaseAPI:StringToUTF8Bytes,4,1,1
BaseAPI:StreamToString,5,3,1
BaseAPI:AcceptAllCertifications,3,1,4
BaseAPI:GetAccessToken,17,4,2
BaseAPI:AddAuthHeaderToRequest,4,1,3
CoreAPI:CoreAPI,2,1,5
CoreAPI:CoreAPI,2,1,6
CoreAPI:GetVariableRaw,6,1,1
CoreAPI:GetVariableString,3,1,1
CoreAPI:GetVariableInt,11,2,1
CoreAPI:GetVariableDouble,11,2,1
CoreAPI:GetVariableBoolean,11,2,1
CoreAPI:CallFunctionRaw,11,2,2
CoreAPI:CallFunctionInt,11,2,2
EventsAPI:EventsAPI,2,1,5
EventsAPI:EventsAPI,2,1,6
EventsAPI:GetEventsByName,14,2,1
EventsAPI:GetOwnedDeviceEventsByName,14,2,1
EventsAPI:GetDeviceEventsByName,14,2,2
EventsAPI:StartPublicEvents,8,2,0
EventsAPI:StartPublicEventsByName,8,2,2
EventsAPI:StartOwnedDeviceEvents,11,2,0
EventsAPI:StartOwnedDeviceEventsByName,11,2,2
EventsAPI:StartDeviceEvents,14,3,0
EventsAPI:StartDeviceEvents,11,2,1
EventsAPI:StartDeviceEventsByName,11,2,3
EventsAPI:StartDeviceEventsByName,14,3,2
EventsAPI:Stop,13,2,0
EventsAPI:StartEvents,17,1,3
EventsAPI:raiseEvent,6,2,1
EventsAPI:CheckSSEStreamIsOK,12,3,1
TinkerAPI:TinkerAPI,2,1,5
TinkerAPI:TinkerAPI,2,1,6
TinkerAPI:DigitalWrite,11,3,2
TinkerAPI:DigitalRead,11,3,1
TinkerAPI:AnalogWrite,13,4,2
TinkerAPI:AnalogRead,4,1,1
TinkerAPI:Post,10,2,2
InvalidVariableOrFunctionException:InvalidVariableOrFunctionException,2,1,0
UsernameOrPasswordIncorrectException:UsernameOrPasswordIncorrectException,2,1,0
NotAuthorizedForThisCoreException:NotAuthorizedForThisCoreException,2,1,0
CoreNotConnectedToCloudException:CoreNotConnectedToCloudException,2,1,0
SparkCloudConnectionTimeoutException:SparkCloudConnectionTimeoutException,2,1,0
SparkCloudNotAvailableException:SparkCloudNotAvailableException,2,1,0
UnknownNetworkConnectionErrorException:UnknownNetworkConnectionErrorException,2,1,0
EventStreamEmitter:EventStreamEmitter,2,1,0
EventStreamEmitter:EventStreamEmitter,7,1,5
EventStreamEmitter:DoWork,49,8,0
EventStreamEmitter:RequestStop,4,1,0
EventStreamReader:EventStreamReader,2,1,0
EventStreamReader:EventStreamReader,6,1,4
EventStreamReader:DoWork,62,9,0
EventStreamReader:RequestStop,3,1,0
DictStringString:DictStringString,3,1,0
DictStringString:DictStringString,6,2,2
DictStringString:GetObjectData,5,2,2
SSEEventArgs:SSEEventArgs,7,1,5
