Namespace,Type,Method,LOC,CC,PC
kOS.Safe.Binding,SafeBindingBase,AddTo,0,1,1
kOS.Safe.Binding,SafeBindingBase,Update,2,1,0
kOS.Safe.Binding,BindingAttribute,BindingAttribute,1,1,1
kOS.Safe.Binding,BoundVariable,ClearCache,3,1,0
kOS.Safe.Binding,IBindingManager,Load,0,1,0
kOS.Safe.Binding,IBindingManager,AddBoundVariable,0,1,3
kOS.Safe.Binding,IBindingManager,AddGetter,0,1,2
kOS.Safe.Binding,IBindingManager,AddGetter,0,1,2
kOS.Safe.Binding,IBindingManager,AddSetter,0,1,2
kOS.Safe.Binding,IBindingManager,AddSetter,0,1,2
kOS.Safe.Binding,IBindingManager,HasGetter,0,1,1
kOS.Safe.Binding,IBindingManager,PreUpdate,0,1,0
kOS.Safe.Binding,IBindingManager,PostUpdate,0,1,0
kOS.Safe.Binding,IBindingManager,ToggleFlyByWire,0,1,2
kOS.Safe.Binding,IBindingManager,SelectAutopilotMode,0,1,1
kOS.Safe.Callback,IGameEventDispatchManager,SetDispatcherFor,0,1,1
kOS.Safe.Callback,IGameEventDispatchManager,RemoveDispatcherFor,0,1,1
kOS.Safe.Callback,IGameEventDispatchManager,Clear,0,1,0
kOS.Safe.Compilation,Calculator,Add,0,1,1
kOS.Safe.Compilation,Calculator,Subtract,0,1,1
kOS.Safe.Compilation,Calculator,Multiply,0,1,1
kOS.Safe.Compilation,Calculator,Divide,0,1,1
kOS.Safe.Compilation,Calculator,Power,0,1,1
kOS.Safe.Compilation,Calculator,GreaterThan,0,1,1
kOS.Safe.Compilation,Calculator,LessThan,0,1,1
kOS.Safe.Compilation,Calculator,GreaterThanEqual,0,1,1
kOS.Safe.Compilation,Calculator,LessThanEqual,0,1,1
kOS.Safe.Compilation,Calculator,NotEqual,0,1,1
kOS.Safe.Compilation,Calculator,Equal,0,1,1
kOS.Safe.Compilation,Calculator,GetCalculator,19,13,1
kOS.Safe.Compilation,CalculatorBool,Add,3,1,1
kOS.Safe.Compilation,CalculatorBool,Subtract,3,1,1
kOS.Safe.Compilation,CalculatorBool,Multiply,3,1,1
kOS.Safe.Compilation,CalculatorBool,Divide,3,1,1
kOS.Safe.Compilation,CalculatorBool,Power,3,1,1
kOS.Safe.Compilation,CalculatorBool,GreaterThan,3,1,1
kOS.Safe.Compilation,CalculatorBool,LessThan,3,1,1
kOS.Safe.Compilation,CalculatorBool,GreaterThanEqual,3,1,1
kOS.Safe.Compilation,CalculatorBool,LessThanEqual,3,1,1
kOS.Safe.Compilation,CalculatorBool,NotEqual,3,1,1
kOS.Safe.Compilation,CalculatorBool,Equal,3,1,1
