Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Builder,BauBuild,C:\repos\bchavez_SharpFlame\source\Builder\BauBuild.cs,Main,The length of the statement  "                            z.AddDirectory(Projects.Gui.WindowsOutput.ToString()' Path.GetFileNameWithoutExtension(Projects.Gui.WindowsZip.ToString())); " is 124.
Long Statement,Builder,BauBuild,C:\repos\bchavez_SharpFlame\source\Builder\BauBuild.cs,Main,The length of the statement  "                            z.AddDirectory(Projects.Gui.LinuxOutput.ToString()' Path.GetFileNameWithoutExtension(Projects.Gui.LinuxZip.ToString())); " is 120.
