Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,insitu.services.open,ClientService,C:\repos\hgoycoolea_insitu.platform\2.services\insitu.services\open\ClientService.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,insitu.services.open,MerchantService,C:\repos\hgoycoolea_insitu.platform\2.services\insitu.services\open\MerchantService.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,insitu.services.open,SatelliteService,C:\repos\hgoycoolea_insitu.platform\2.services\insitu.services\open\SatelliteService.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
