Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,RedisBoost,RedisBoost,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost' RedisBoost.Misk,RedisBoost.Bulk' RedisBoost.RedisClient' RedisBoost.Misk.DataConvertionEnxtensions
Cyclic Dependency,RedisBoost,RedisBoost,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost' RedisBoost.Core.Receiver' RedisBoost.Core.Pipeline,RedisBoost.Bulk' RedisBoost.RedisClient' RedisBoost.Core.Receiver.RedisReceiver' RedisBoost.Core.Pipeline.RedisPipeline
Cyclic Dependency,RedisBoost,RedisBoost,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost' RedisBoost.Core.Receiver' RedisBoost.Core.Pipeline' RedisBoost.Core.Channel,RedisBoost.Bulk' RedisBoost.RedisClient' RedisBoost.Core.Receiver.RedisReceiver' RedisBoost.Core.Pipeline.RedisPipeline' RedisBoost.Core.Channel.RedisChannel
Cyclic Dependency,RedisBoost,RedisBoost,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost' RedisBoost.Misk' RedisBoost.Core.Sender' RedisBoost.Core.Pipeline' RedisBoost.Core.Channel,RedisBoost.Bulk' RedisBoost.RedisClient' RedisBoost.Misk.DataConvertionEnxtensions' RedisBoost.Core.Sender.RedisSender' RedisBoost.Core.Pipeline.RedisPipeline' RedisBoost.Core.Channel.RedisChannel
Cyclic Dependency,RedisBoost,RedisBoost.Core.Channel,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost.Core.Channel' RedisBoost,RedisBoost.Core.Channel.RedisChannel' RedisBoost.Bulk' RedisBoost.RedisClient
Cyclic Dependency,RedisBoost,RedisBoost.Core.Pipeline,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost.Core.Pipeline' RedisBoost' RedisBoost.Misk' RedisBoost.Core.Sender,RedisBoost.Core.Pipeline.RedisPipeline' RedisBoost.Bulk' RedisBoost.RedisClient' RedisBoost.Misk.DataConvertionEnxtensions' RedisBoost.Core.Sender.RedisSender
Cyclic Dependency,RedisBoost,RedisBoost.Core.Pool,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost.Core.Pool' RedisBoost,RedisBoost.Core.Pool.PooledRedisClient' RedisBoost.Bulk' RedisBoost.RedisClient
Cyclic Dependency,RedisBoost,RedisBoost.Core.Pool,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost.Core.Pool' RedisBoost' RedisBoost.Misk' RedisBoost,RedisBoost.Core.Pool.PooledRedisClient' RedisBoost.Bulk' RedisBoost.RedisClient' RedisBoost.Misk.DataConvertionEnxtensions
Cyclic Dependency,RedisBoost,RedisBoost.Core.Pool,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost.Core.Pool' RedisBoost' RedisBoost.Core.Receiver' RedisBoost.Core.Pipeline' RedisBoost,RedisBoost.Core.Pool.PooledRedisClient' RedisBoost.Bulk' RedisBoost.RedisClient' RedisBoost.Core.Receiver.RedisReceiver' RedisBoost.Core.Pipeline.RedisPipeline
Cyclic Dependency,RedisBoost,RedisBoost.Core.Receiver,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: RedisBoost.Core.Receiver' RedisBoost.Core.Pipeline' RedisBoost' RedisBoost.Misk,RedisBoost.Core.Receiver.RedisReceiver' RedisBoost.Core.Pipeline.RedisPipeline' RedisBoost.Bulk' RedisBoost.RedisClient' RedisBoost.Misk.DataConvertionEnxtensions
