Method,LOC,CC,PC
HostMask:HostMask,3,1,1
IrcClient:IrcClient,7,1,4
IrcClient:WriteLine,4,1,1
IrcClient:WriteLine,3,1,2
IrcClient:Join,4,1,1
IrcClient:Start,6,1,0
IrcClient:Stop,6,2,0
IrcClient:Run,27,6,0
IrcClient:RunProc,10,1,0
IrcClient:Parse,31,5,4
IrcEventArgs:IrcEventArgs,6,1,3
IrcPlugin:Initialize,14,3,0
IrcPlugin:Associate,4,1,2
IrcPlugin:OnEnabled,12,2,0
IrcPlugin:OnDisabled,6,1,0
IrcPlugin:StartIrcClient,5,1,0
IrcPlugin:Irc_Received,15,9,2
IrcPlugin:OnIrcPrivMsg,7,3,2
IrcPlugin:OnIrcNotice,7,3,2
IrcPlugin:OnIrcWelcome,3,1,2
IrcPlugin:LoadConfigurationFile,11,1,0
IrcPlugin:GenerateNewConfigurationFile,13,1,0
IrcPluginServerListener:IrcPluginServerListener,3,1,1
IrcPluginServerListener:OnBroadcast,3,1,1
