Project,Namespace,Ca types,Ce types
Elpis,Elpis.Controls,Elpis.StationList' Elpis.PlaylistPage' Elpis.HistoryPage,
Elpis,Elpis,,Elpis.Properties.Resources' Elpis.Hotkeys.HotKey' Elpis.Hotkeys.PlayerCommands' Elpis.Hotkeys.HotKeyHost' Microsoft.Shell.NativeMethods' Elpis.UpdateSystem.UpdateCheck' Elpis.Controls.ImageButton' Elpis.Controls.ContentSpinner' Elpis.Hotkeys.HotKeyNotSupportedException' Microsoft.Shell.ISingleInstanceApp' Microsoft.Shell.SingleInstance<TApplication>
Elpis,Elpis.Properties,Elpis.MainWindow,
Elpis,Elpis.Hotkeys,Elpis.Settings' Elpis.HotkeyConfig' Elpis.MainWindow,
Elpis,Microsoft.Shell,Elpis.MainWindow' Elpis.App,
Elpis,Elpis.UpdateSystem,Elpis.UpdatePage' Elpis.MainWindow,
Elpis,GUI.Interop,GUI.BorderlessWindow.WindowResizer,
Elpis,GUI.BorderlessWindow,,GUI.Interop.Win32
Elpis,GUI.Converters,,
Elpis,GUI.PageTransition,,
Elpis,XamlGeneratedNamespace,,
