Method,LOC,CC,PC
DiscountRulesCustomerRolesController:DiscountRulesCustomerRolesController,6,1,4
DiscountRulesCustomerRolesController:Configure,33,5,3
DiscountRulesCustomerRolesController:Configure,27,4,4
CustomerRoleDiscountRequirementRule:CustomerRoleDiscountRequirementRule,3,1,1
CustomerRoleDiscountRequirementRule:CheckRequirement,15,5,2
CustomerRoleDiscountRequirementRule:GetConfigurationUrl,7,2,2
CustomerRoleDiscountRequirementRule:Install,6,1,0
CustomerRoleDiscountRequirementRule:Uninstall,6,1,0
RouteProvider:RegisterRoutes,8,1,1
RequirementModel:RequirementModel,3,1,0
