Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Configuration,2,7,2,0,3,101,18,2,0,0.57,4,2
Counters,2,8,0,0,8,92,14,0,0,0.5,0,2
ISourceLocation,0,0,5,0,0,18,0,0,0,0,0,3
TimeCounter,2,4,0,0,4,24,4,0,0,0.12,1,0
Timers,8,10,0,1,7,313,14,0,0,0.8,0,1
Diagnostics,1,16,5,0,2,170,27,0,0,0,2,4
Trace,0,17,0,0,17,108,18,0,0,0,2,7
Debug,0,17,0,0,17,108,18,0,0,0,2,15
OptionValueCollection,2,22,5,0,12,152,25,0,0,0.48,3,2
OptionContext,5,1,5,0,1,47,1,0,0,0.8,3,3
OptionValueType,0,0,0,0,0,6,0,0,0,0,0,3
Option,6,10,6,0,4,160,42,0,0,0.82,3,3
OptionException,1,5,1,0,4,31,5,0,0,0.8,0,4
OptionSet,3,34,1,0,13,551,127,0,0,0.93,5,2
