Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Clutch.Diagnostics,DiagnosticsContext,D:\research\architectureSmells\repos\Kukkimonsuta_Clutch\src\Clutch.Diagnostics\DiagnosticsContext.cs,ToString,The length of the statement  "				builder.AppendFormat("{0}: {1}{2}"' aggregator.Key' TimeSpan.FromMilliseconds(aggregator.Value.Result)' Environment.NewLine); " is 125.
