Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MassTransit.WebJobs.ServiceBusIntegration,ServiceBusAttributePublishTransportProvider,C:\research\architectureSmells\repos\phatboyg_MassTransit\src\MassTransit.WebJobs.ServiceBusIntegration\ServiceBusAttributePublishTransportProvider.cs,GetSendTransport,The length of the statement  "            IAsyncCollector<Message> collector = await _binder.BindAsync<IAsyncCollector<Message>>(serviceBusTopic' _cancellationToken).ConfigureAwait(false); " is 146.
Long Statement,MassTransit.WebJobs.ServiceBusIntegration,ServiceBusAttributePublishTransportProvider,C:\research\architectureSmells\repos\phatboyg_MassTransit\src\MassTransit.WebJobs.ServiceBusIntegration\ServiceBusAttributePublishTransportProvider.cs,GetSendTransport,The length of the statement  "            var transportContext = new HostServiceBusSendTransportContext(address' source' LogContext.Current.CreateLogContext(LogCategoryName.Transport.Send)); " is 148.
Long Statement,MassTransit.WebJobs.ServiceBusIntegration,ServiceBusAttributeSendTransportProvider,C:\research\architectureSmells\repos\phatboyg_MassTransit\src\MassTransit.WebJobs.ServiceBusIntegration\ServiceBusAttributeSendTransportProvider.cs,GetSendTransport,The length of the statement  "            IAsyncCollector<Message> collector = await _binder.BindAsync<IAsyncCollector<Message>>(serviceBusQueue' _cancellationToken).ConfigureAwait(false); " is 146.
Long Statement,MassTransit.WebJobs.ServiceBusIntegration,ServiceBusAttributeSendTransportProvider,C:\research\architectureSmells\repos\phatboyg_MassTransit\src\MassTransit.WebJobs.ServiceBusIntegration\ServiceBusAttributeSendTransportProvider.cs,GetSendTransport,The length of the statement  "            var transportContext = new HostServiceBusSendTransportContext(address' source' LogContext.Current.CreateLogContext(LogCategoryName.Transport.Send)); " is 148.
Long Statement,MassTransit.WebJobs.ServiceBusIntegration.Contexts,CollectorMessageSendEndpointContext,C:\research\architectureSmells\repos\phatboyg_MassTransit\src\MassTransit.WebJobs.ServiceBusIntegration\Contexts\CollectorMessageSendEndpointContext.cs,ScheduleSend,The length of the statement  "            LogContext.Debug?.Log("Scheduling message: {MessageId} for delivery at {ScheduledTime}"' message.MessageId' scheduleEnqueueTimeUtc);" is 132.
Long Statement,MassTransit.WebJobs.ServiceBusIntegration.Contexts,WebJobMessageReceiverEndpointContext,C:\research\architectureSmells\repos\phatboyg_MassTransit\src\MassTransit.WebJobs.ServiceBusIntegration\Contexts\WebJobMessageReceiverEndpointContext.cs,CreateSendEndpointProvider,The length of the statement  "            ISendTransportProvider sendTransportProvider = new ServiceBusAttributeSendTransportProvider(_binder' _cancellationToken);" is 121.
Long Statement,MassTransit.WebJobs.ServiceBusIntegration.Contexts,WebJobMessageReceiverEndpointContext,C:\research\architectureSmells\repos\phatboyg_MassTransit\src\MassTransit.WebJobs.ServiceBusIntegration\Contexts\WebJobMessageReceiverEndpointContext.cs,CreatePublishEndpointProvider,The length of the statement  "            return new PublishEndpointProvider(publishTransportProvider' HostAddress' PublishObservers' Serializer' InputAddress' PublishPipe'" is 130.
