Implementation smell,Namespace,Class,File,Method,Description
Long Method,Film_Manager.Data,MovieImport,C:\repos\Alkalinee_FilmManager\Film Manager\Data\MovieImport.cs,ImportMovies,The method has 111 lines of code.
Complex Method,Film_Manager.Converter,FSKConverter,C:\repos\Alkalinee_FilmManager\Film Manager\Converter\FSKConverter.cs,Convert,Cyclomatic complexity of the method is 15
Complex Method,Film_Manager.Data,Movie,C:\repos\Alkalinee_FilmManager\Film Manager\Data\Movie.cs,LoadInfos,Cyclomatic complexity of the method is 28
Complex Method,Film_Manager.Data,MovieData,C:\repos\Alkalinee_FilmManager\Film Manager\Data\MovieData.cs,CheckMovies,Cyclomatic complexity of the method is 8
Complex Method,Film_Manager.Website,WebsiteGenerator,C:\repos\Alkalinee_FilmManager\Film Manager\Website\WebsiteGenerator.cs,GenresToString,Cyclomatic complexity of the method is 29
Long Statement,Film_Manager.Data,Movie,C:\repos\Alkalinee_FilmManager\Film Manager\Data\Movie.cs,LoadInfos,The length of the statement  "		wc.DownloadFile (string.Format ("http://image.tmdb.org/t/p/w500{0}"' tmovie.PosterPath)' Path.Combine (ImageFolder' tmovie.PosterPath.Remove (0' 1))); " is 150.
Long Statement,Film_Manager.Data,Movie,C:\repos\Alkalinee_FilmManager\Film Manager\Data\Movie.cs,LoadInfos,The length of the statement  "			System.Text.RegularExpressions.Regex regex = new System.Text.RegularExpressions.Regex (@"<span itemprop=""contentRating"">(?<rating>(.*?))<\/span>"); " is 149.
Long Statement,Film_Manager.Data,MovieImport,C:\repos\Alkalinee_FilmManager\Film Manager\Data\MovieImport.cs,ImportMovies,The length of the statement  "			TMDbLib.Objects.Movies.Movie tmovie = client.GetMovie (movieid' TMDbLib.Objects.Movies.MovieMethods.Credits | MovieMethods.Trailers); " is 133.
Long Statement,Film_Manager.Data,MovieImport,C:\repos\Alkalinee_FilmManager\Film Manager\Data\MovieImport.cs,ImportMovies,The length of the statement  "			Application.Current.Dispatcher.Invoke (new Action (() => ViewModels.MainViewModel.Instance.MovieData.Movies.Add (movie))); " is 122.
Long Statement,Film_Manager.Data,MovieImport,C:\repos\Alkalinee_FilmManager\Film Manager\Data\MovieImport.cs,ImportMovies,The length of the statement  "			ViewModels.MainViewModel.Instance.MovieData.Movies = new ObservableCollection<Movie> (ViewModels.MainViewModel.Instance.MovieData.Movies.OrderBy (i => i.Title)); " is 161.
Long Statement,Film_Manager.Data,MovieImport,C:\repos\Alkalinee_FilmManager\Film Manager\Data\MovieImport.cs,ImportMovies,The length of the statement  "		await Application.Current.Dispatcher.Invoke (async () => await win.ShowMessageAsync ("Erfolgreich"' string.Format ("{0} Filme wurde erfolgreich importiert"' FoundMovies.Count)' MessageDialogStyle.Affirmative)); " is 210.
Long Statement,Film_Manager.Data,MovieImport,C:\repos\Alkalinee_FilmManager\Film Manager\Data\MovieImport.cs,CheckIfAutomaticImport,The length of the statement  "	if (results.Results [0].Title.ToUpper ().Replace (" - "' "") == foldername.ToUpper ().Replace (" - "' "") || results.Results [0].OriginalTitle.ToUpper ().Replace (" - "' "") == foldername.ToUpper ().Replace (" - "' "")) { " is 221.
Long Statement,Film_Manager.Data,MovieImport,C:\repos\Alkalinee_FilmManager\Film Manager\Data\MovieImport.cs,CheckIfAutomaticImport,The length of the statement  "				if (movie.Title.ToUpper ().Replace (" - "' "") == foldername.ToUpper ().Replace (" - "' "") || movie.OriginalTitle.ToUpper ().Replace (" - "' "") == foldername.ToUpper ().Replace (" - "' "")) { " is 193.
Long Statement,Film_Manager.Extensions,GridViewSort,C:\repos\Alkalinee_FilmManager\Film Manager\Extensions\GridViewSort.cs,ApplySort,The length of the statement  "			AddSortGlyph (sortedColumnHeader' direction' direction == ListSortDirection.Ascending ? GetSortGlyphAscending (listView) : GetSortGlyphDescending (listView)); " is 158.
Long Statement,Film_Manager.ViewModels,MainViewModel,C:\repos\Alkalinee_FilmManager\Film Manager\ViewModels\MainViewModel.cs,SynchronizeWebsite,The length of the statement  "		generator.Generate (ViewModels.MainViewModel.Instance.MovieData.Movies' new System.IO.DirectoryInfo (Settings.WebsitePath)); " is 124.
