Method,LOC,CC,PC
AppBase:LoadFile,51,25,1
AppBase:SaveFile,49,10,2
TagNode:GetHead,34,25,0
TagNode:GetTail,22,9,0
TagDoc:GetInsertPos,17,4,2
TagDoc:getTagNodeByPos,13,4,2
TagDoc:getTagNodesByRange,11,4,2
TagDoc:FormatContent,28,8,0
Form1:SetCurTag,77,67,1
Form1:BoldLabel,8,2,2
Form1:RefreshRichTextBox,51,29,2
Form1:OpenFileCmd,20,5,1
Form1:SelectTagCmd,8,1,1
Form1:Form1,3,1,0
Form1:Form1_Load,10,3,2
Form1:tSbtOpen_Click,25,8,2
Form1:tSbtSave_Click,15,5,2
Form1:rTBDoc_MouseEnter,3,1,2
Form1:rTBDoc_KeyDown,25,18,2
Form1:rTBDoc_KeyUp,225,56,2
Form1:rTBDoc_SelectionChanged,10,1,2
Form1:cBCurTag_TextChanged,5,1,2
Form1:tSBHistoryList_Click,8,3,2
HistoryForm:HistoryForm,3,1,0
HistoryForm:btOK_Click,3,1,2
HistoryForm:RefreshHistoryList,16,2,1
Program:Main,5,1,1
Resources:Resources,2,1,0
