Implementation smell,Namespace,Class,File,Method,Description
Long Statement,CustomerOrder.Query.EventPublication.Atom,CustomerOrderBasedEventPublisher,C:\repos\darren-gibson_CustomerOrder_PlayPen\CustomerOrder.Query.EventPublication.Atom\CustomerOrderBasedEventPublisher.cs,CustomerOrderOnProductAdded,The length of the statement  "	var productAddedDto = new ProductAddedEvent (productAddedEventArgs.Id' customerOrder' productAddedEventArgs.ProductAdded); " is 122.
Long Statement,CustomerOrder.Query.EventPublication.Atom,CustomerOrderBasedEventPublisher,C:\repos\darren-gibson_CustomerOrder_PlayPen\CustomerOrder.Query.EventPublication.Atom\CustomerOrderBasedEventPublisher.cs,CustomerOrderOnProductAdded,The length of the statement  "	var productAddedSyndicationItem = new CustomerOrderGeneratedEventSyndicationItem<ProductAddedEvent> (customerOrder' productAddedDto); " is 133.
Long Statement,CustomerOrder.Query.EventPublication.Atom,SimpleInMemoryAtomEventRepository,C:\repos\darren-gibson_CustomerOrder_PlayPen\CustomerOrder.Query.EventPublication.Atom\SimpleInMemoryAtomEventRepository.cs,GetAllEventsInCurrentFeed,The length of the statement  "	return _events.Where (e => e is CustomerOrderGeneratedEventSyndicationItem<T>).Cast<CustomerOrderGeneratedEventSyndicationItem<T>> (); " is 134.
