Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Npgsql.PluginTests,GeoJSONTests,2,18,0,2,16,306,18,0,1,0.61,1,0,Npgsql.PluginTests.TestData,
Npgsql.PluginTests,TestData,5,0,0,5,0,10,0,0,0,-1,0,1,,Npgsql.PluginTests.GeoJSONTests
Npgsql.PluginTests,JsonNetTests,2,12,0,0,10,197,13,0,1,0,3,0,Npgsql.PluginTests.Foo' Npgsql.PluginTests.Bar' Npgsql.PluginTests.DateWrapper,
Npgsql.PluginTests,Foo,0,2,1,0,2,6,2,0,0,-1,0,1,,Npgsql.PluginTests.JsonNetTests
Npgsql.PluginTests,Bar,0,0,1,0,0,4,0,0,0,-1,0,1,,Npgsql.PluginTests.JsonNetTests
Npgsql.PluginTests,DateWrapper,1,2,0,1,2,6,2,0,0,0,0,1,,Npgsql.PluginTests.JsonNetTests
Npgsql.PluginTests,LegacyPostgisTests,1,16,0,0,15,395,20,0,1,0.12,1,0,Npgsql.PluginTests.TestAtt,
Npgsql.PluginTests,TestAtt,2,0,0,2,0,5,0,0,0,-1,0,1,,Npgsql.PluginTests.LegacyPostgisTests
Npgsql.PluginTests,NetTopologySuiteTests,0,9,1,0,7,239,10,0,1,-1,0,0,,
Npgsql.PluginTests,NodaTimeTests,1,9,0,0,8,302,16,0,1,0.33,0,0,,
Npgsql.PluginTests,RawPostgisTests,0,3,0,0,2,59,3,0,1,-1,0,0,,
