Architecture smell,Project,Namespace,Cause
God Component,HtmlAgilityPack,HtmlAgilityPack,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 36
Feature Concentration,HtmlAgilityPack,HtmlAgilityPack,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EncodingFoundException]' [HtmlAttributeCollection]' [HtmlCommentNode' HtmlNode' HtmlNodeType' HtmlTextNode' AttributeValueQuote' HtmlEntity' HtmlNodeNavigator' Utilities' HtmlDocument' HtmlElementNode' HtmlElementNodeBase' HtmlParseErrorCode' Crc32' NameValuePairList' HtmlDocumentNode' HtmlElementFlag' HtmlNameTable' HtmlAttribute]' [HtmlConsoleListener]' [HtmlNodeCollection]' [HtmlParseError]' [HtmlWeb' IOLibrary' PermissionHelper' IPermissionHelper]' [HtmlWebException]' [MixedCodeDocumentCodeFragment' MixedCodeDocumentFragment' MixedCodeDocumentFragmentList' MixedCodeDocumentFragmentType' MixedCodeDocumentTextFragment' MixedCodeDocument]' [HtmlCmdLine]' [Trace]. LCC (Lack of Component Cohesion) = 0.31
