Method,LOC,CC,PC
HtmlDocumentLoadCompleted:HtmlDocumentLoadCompleted,3,1,1
HtmlDocumentLoadCompleted:HtmlDocumentLoadCompleted,3,1,1
Trace:WriteLineIntern,2,1,2
Trace:WriteLineIntern,0,1,2
Trace:WriteLine,3,1,2
Crc32:CRC32Bytes,11,2,1
Crc32:CRC32String,20,2,1
Crc32:AddToCRC32,3,1,1
Crc32:AddToCRC32,8,1,1
Crc32:UPDC32,3,1,2
EncodingFoundException:EncodingFoundException,3,1,1
HtmlAttribute:HtmlAttribute,3,1,1
HtmlAttribute:CompareTo,8,2,1
HtmlAttribute:Clone,3,1,0
HtmlAttribute:Remove,3,1,0
HtmlAttribute:GetRelativeXpath,6,2,0
HtmlAttributeCollection:HtmlAttributeCollection,3,1,1
HtmlAttributeCollection:Add,3,1,1
HtmlAttributeCollection:Clear,3,1,0
HtmlAttributeCollection:Contains,3,1,1
HtmlAttributeCollection:CopyTo,3,1,2
HtmlAttributeCollection:GetEnumerator,3,1,0
HtmlAttributeCollection:GetEnumerator,3,1,0
HtmlAttributeCollection:IndexOf,3,1,1
HtmlAttributeCollection:Insert,11,2,2
HtmlAttributeCollection:Remove,3,1,1
HtmlAttributeCollection:RemoveAt,7,1,1
HtmlAttributeCollection:Add,3,1,2
HtmlAttributeCollection:Append,12,2,1
HtmlAttributeCollection:Append,4,1,1
HtmlAttributeCollection:Append,4,1,2
HtmlAttributeCollection:Contains,3,1,1
HtmlAttributeCollection:Prepend,4,1,1
HtmlAttributeCollection:Remove,12,3,1
HtmlAttributeCollection:Remove,15,4,1
HtmlAttributeCollection:RemoveAll,6,1,0
HtmlAttributeCollection:AttributesWithName,4,1,1
HtmlAttributeCollection:Remove,4,2,0
HtmlAttributeCollection:Clear,4,1,0
HtmlAttributeCollection:GetAttributeIndex,12,4,1
HtmlAttributeCollection:GetAttributeIndex,13,4,1
HtmlCommentNode:HtmlCommentNode,2,1,2
HtmlCommentNode:CloneNode,3,1,1
HtmlCommentNode:WriteTo,6,2,1
HtmlCommentNode:WriteTo,3,1,1
HtmlCommentNode:GetXmlComment,4,1,1
HtmlDocument:HtmlDocument,8,1,0
HtmlDocument:GetXmlName,31,4,1
HtmlDocument:HtmlEncode,9,2,1
HtmlDocument:IsWhiteSpace,3,1,1
HtmlDocument:CreateAttribute,7,2,1
HtmlDocument:CreateAttribute,9,2,2
HtmlDocument:CreateComment,3,1,0
HtmlDocument:CreateComment,9,2,1
HtmlDocument:CreateElement,9,2,1
HtmlDocument:CreateTextNode,3,1,0
HtmlDocument:CreateTextNode,9,2,1
HtmlDocument:DetectEncoding,7,2,1
HtmlDocument:DetectEncoding,45,5,1
HtmlDocument:DetectEncodingHtml,11,2,1
HtmlDocument:GetElementbyId,11,3,1
