Implementation smell,Namespace,Class,File,Method,Description
Long Statement,HAPExplorer,HtmlAttributeViewer,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\HtmlAttributeViewer.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/HAPExplorer;component/htmlattributeviewer.xaml"' System.UriKind.Relative); " is 120.
Long Statement,XamlGeneratedNamespace,GeneratedInternalTypeHelper,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\obj\Debug\GeneratedInternalTypeHelper.g.cs,CreateInstance,The length of the statement  "            return System.Activator.CreateInstance(type' ((System.Reflection.BindingFlags.Public | System.Reflection.BindingFlags.NonPublic)  " is 128.
Complex Conditional,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,btnSearch_Click,The conditional expression  "chkFromCurrent.IsChecked == true                  && hapTree.SelectedItem != null                  && hapTree.SelectedItem is TreeViewItem                  && ((TreeViewItem)hapTree.SelectedItem).DataContext is HtmlNode"  is complex.
Empty Catch Block,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Window1,The method has an empty catch block.
Empty Catch Block,HAPExplorer,NodeTreeView,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\NodeTreeView.xaml.cs,PopulateItem,The method has an empty catch block.
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
Magic Number,HAPExplorer,Window1,C:\repos\hazzik_HtmlAgilityPack\HAPExplorer\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.HAPExplorerWindow = ((HAPExplorer.Window1)(target));              return;              case 2:              this.mnuOpenFile = ((System.Windows.Controls.MenuItem)(target));                            #line 18 "..\..\Window1.xaml"              this.mnuOpenFile.Click += new System.Windows.RoutedEventHandler(this.mnuOpenFile_Click);                            #line default              #line hidden              return;              case 3:              this.mnuOpenUrl = ((System.Windows.Controls.MenuItem)(target));                            #line 19 "..\..\Window1.xaml"              this.mnuOpenUrl.Click += new System.Windows.RoutedEventHandler(this.mnuOpenUrl_Click);                            #line default              #line hidden              return;              case 4:              this.mnuExit = ((System.Windows.Controls.MenuItem)(target));                            #line 21 "..\..\Window1.xaml"              this.mnuExit.Click += new System.Windows.RoutedEventHandler(this.mnuExit_Click);                            #line default              #line hidden              return;              case 5:              this.txtHtml = ((System.Windows.Controls.TextBox)(target));              return;              case 6:              this.btnParse = ((System.Windows.Controls.Button)(target));                            #line 26 "..\..\Window1.xaml"              this.btnParse.Click += new System.Windows.RoutedEventHandler(this.btnParse_Click);                            #line default              #line hidden              return;              case 7:              this.btnTestCode = ((System.Windows.Controls.Button)(target));                            #line 27 "..\..\Window1.xaml"              this.btnTestCode.Click += new System.Windows.RoutedEventHandler(this.btnTestCode_Click);                            #line default              #line hidden              return;              case 8:              this.txtSearchTag = ((System.Windows.Controls.TextBox)(target));              return;              case 9:              this.btnSearch = ((System.Windows.Controls.Button)(target));                            #line 30 "..\..\Window1.xaml"              this.btnSearch.Click += new System.Windows.RoutedEventHandler(this.btnSearch_Click);                            #line default              #line hidden              return;              case 10:              this.chkFromCurrent = ((System.Windows.Controls.CheckBox)(target));              return;              case 11:              this.chkXPath = ((System.Windows.Controls.CheckBox)(target));              return;              case 12:              this.tabControl1 = ((System.Windows.Controls.TabControl)(target));              return;              case 13:              this.tabNodeTree = ((System.Windows.Controls.TabItem)(target));              return;              case 14:              this.HtmlNodeViewer1 = ((HAPExplorer.HtmlNodeViewer)(target));              return;              case 15:              this.HtmlAttributeViewer1 = ((HAPExplorer.HtmlAttributeViewer)(target));              return;              case 16:              this.gridSplitter1 = ((System.Windows.Controls.GridSplitter)(target));              return;              case 17:              this.hapTree = ((HAPExplorer.NodeTreeView)(target));              return;              case 18:              this.tabSearchResults = ((System.Windows.Controls.TabItem)(target));              return;              case 19:              this.listResults = ((System.Windows.Controls.ListBox)(target));              return;              }
