Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Refractored.Xam.Messages,Messages,C:\repos\jamesmontemagno_Xamarin.Plugins\Messages_Production\Refractored.Xam.Messages\Messages.cs,NotImplementedInReferenceAssembly,The length of the statement  "        return new NotImplementedException("This functionality is not implemented in the portable version of this assembly.  You should reference the Xam.Plugins.Settings NuGet package from your main application project in order to reference the platform-specific implementation."); " is 274.
Long Statement,Refractored.Xam.Messages,MessagesEx,C:\repos\jamesmontemagno_Xamarin.Plugins\Messages_Production\Refractored.Xam.Messages\MessagesEx.cs,NotImplementedInReferenceAssembly,The length of the statement  "      return new NotImplementedException("This functionality is not implemented in the portable version of this assembly.  You should reference the Xam.Plugins.Settings NuGet package from your main application project in order to reference the platform-specific implementation."); " is 274.
