Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,GitHubIssues,Alteridem.GitHub.Filters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Alteridem.GitHub.Filters' Alteridem.GitHub.Model' Alteridem.GitHub.Interfaces,Alteridem.GitHub.Filters.RepositoryFilter' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Interfaces.IOptionsProvider,Alteridem.GitHub.Filters.RepositoryFilter' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Interfaces.IOptionsProvider
Cyclic Dependency,GitHubIssues,Alteridem.GitHub.Filters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Alteridem.GitHub.Filters' Alteridem.GitHub.Model' Alteridem.GitHub.Interfaces' Alteridem.GitHub.Model' Alteridem.GitHub.Interfaces,Alteridem.GitHub.Filters.RepositoryFilter' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Interfaces.IOptionsProvider,Alteridem.GitHub.Filters.RepositoryFilter' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Interfaces.IOptionsProvider
Cyclic Dependency,GitHubIssues,Alteridem.GitHub.Interfaces,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Alteridem.GitHub.Interfaces' Alteridem.GitHub.Model,Alteridem.GitHub.Interfaces.IOptionsProvider' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage,Alteridem.GitHub.Interfaces.IOptionsProvider' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage
Cyclic Dependency,GitHubIssues,Alteridem.GitHub.Styles,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Alteridem.GitHub.Styles' Alteridem.GitHub.Model' Alteridem.GitHub.Interfaces,Alteridem.GitHub.Styles.StyleLoader' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Interfaces.IOptionsProvider,Alteridem.GitHub.Styles.StyleLoader' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Interfaces.IOptionsProvider
Cyclic Dependency,GitHubIssues,Alteridem.GitHub.Styles,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Alteridem.GitHub.Styles' Alteridem.GitHub.Model' Alteridem.GitHub.Interfaces' Alteridem.GitHub.Model' Alteridem.GitHub.Interfaces,Alteridem.GitHub.Styles.StyleLoader' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Interfaces.IOptionsProvider,Alteridem.GitHub.Styles.StyleLoader' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Interfaces.IOptionsProvider
Unstable Dependency,GitHubIssues,Alteridem.GitHub.Interfaces,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Alteridem.GitHub.Model,Alteridem.GitHub.Interfaces.OptionsPage,Alteridem.GitHub.Interfaces.OptionsPage
God Component,GitHubIssues,Alteridem.GitHub.Annotations,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 38,Alteridem.GitHub.Annotations.CanBeNullAttribute' Alteridem.GitHub.Annotations.NotNullAttribute' Alteridem.GitHub.Annotations.InvokerParameterNameAttribute' Alteridem.GitHub.Annotations.CannotApplyEqualityOperatorAttribute' Alteridem.GitHub.Annotations.ImplicitUseKindFlags' Alteridem.GitHub.Annotations.ImplicitUseTargetFlags' Alteridem.GitHub.Annotations.InstantHandleAttribute' Alteridem.GitHub.Annotations.PureAttribute' Alteridem.GitHub.Annotations.AspMvcMasterAttribute,Alteridem.GitHub.Annotations.CanBeNullAttribute' Alteridem.GitHub.Annotations.NotNullAttribute' Alteridem.GitHub.Annotations.StringFormatMethodAttribute' Alteridem.GitHub.Annotations.InvokerParameterNameAttribute' Alteridem.GitHub.Annotations.NotifyPropertyChangedInvocatorAttribute' Alteridem.GitHub.Annotations.ContractAnnotationAttribute' Alteridem.GitHub.Annotations.LocalizationRequiredAttribute' Alteridem.GitHub.Annotations.CannotApplyEqualityOperatorAttribute' Alteridem.GitHub.Annotations.BaseTypeRequiredAttribute' Alteridem.GitHub.Annotations.UsedImplicitlyAttribute' Alteridem.GitHub.Annotations.MeansImplicitUseAttribute' Alteridem.GitHub.Annotations.ImplicitUseKindFlags' Alteridem.GitHub.Annotations.ImplicitUseTargetFlags' Alteridem.GitHub.Annotations.PublicAPIAttribute' Alteridem.GitHub.Annotations.InstantHandleAttribute' Alteridem.GitHub.Annotations.PureAttribute' Alteridem.GitHub.Annotations.PathReferenceAttribute' Alteridem.GitHub.Annotations.AspMvcAreaMasterLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcAreaPartialViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcAreaViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcMasterLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcPartialViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcActionAttribute' Alteridem.GitHub.Annotations.AspMvcAreaAttribute' Alteridem.GitHub.Annotations.AspMvcControllerAttribute' Alteridem.GitHub.Annotations.AspMvcMasterAttribute' Alteridem.GitHub.Annotations.AspMvcModelTypeAttribute' Alteridem.GitHub.Annotations.AspMvcPartialViewAttribute' Alteridem.GitHub.Annotations.AspMvcSupressViewErrorAttribute' Alteridem.GitHub.Annotations.AspMvcDisplayTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcEditorTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcViewAttribute' Alteridem.GitHub.Annotations.AspMvcActionSelectorAttribute' Alteridem.GitHub.Annotations.HtmlElementAttributesAttribute' Alteridem.GitHub.Annotations.HtmlAttributeValueAttribute' Alteridem.GitHub.Annotations.RazorSectionAttribute
Feature Concentration,GitHubIssues,Alteridem.GitHub.Converters,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HsbColor' ColorExtensions]' [EnumToStringConverter]' [StringToInverseColorConverter]' [MarkdownConverter]' [StringToColorConverter]. LCC (Lack of Component Cohesion) = 0.83,Alteridem.GitHub.Converters.EnumToStringConverter' Alteridem.GitHub.Converters.StringToInverseColorConverter' Alteridem.GitHub.Converters.MarkdownConverter' Alteridem.GitHub.Converters.StringToColorConverter,Alteridem.GitHub.Converters.HsbColor' Alteridem.GitHub.Converters.ColorExtensions' Alteridem.GitHub.Converters.EnumToStringConverter' Alteridem.GitHub.Converters.StringToInverseColorConverter' Alteridem.GitHub.Converters.MarkdownConverter' Alteridem.GitHub.Converters.StringToColorConverter
Feature Concentration,GitHubIssues,Alteridem.GitHub.Model,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthenticationHelpers' GitHubApi' GitHubApiBase' ICache' RepositoryHelper' RepositoryWrapper' Secrets' CredentialCache' Cache]' [OptionsPage]. LCC (Lack of Component Cohesion) = 0.2,Alteridem.GitHub.Model.OptionsPage,Alteridem.GitHub.Model.AuthenticationHelpers' Alteridem.GitHub.Model.Cache' Alteridem.GitHub.Model.GitHubApi' Alteridem.GitHub.Model.GitHubApiBase' Alteridem.GitHub.Model.ICache' Alteridem.GitHub.Model.OptionsPage' Alteridem.GitHub.Model.RepositoryHelper' Alteridem.GitHub.Model.RepositoryWrapper' Alteridem.GitHub.Model.Secrets' Alteridem.GitHub.Model.CredentialCache
Feature Concentration,GitHubIssues,Alteridem.GitHub.Annotations,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CanBeNullAttribute]' [NotNullAttribute' ContractAnnotationAttribute' BaseTypeRequiredAttribute' PublicAPIAttribute' PathReferenceAttribute' AspMvcActionAttribute' AspMvcAreaAttribute' AspMvcControllerAttribute' AspMvcPartialViewAttribute' AspMvcViewAttribute' HtmlElementAttributesAttribute' HtmlAttributeValueAttribute' UsedImplicitlyAttribute' MeansImplicitUseAttribute' ImplicitUseKindFlags' ImplicitUseTargetFlags]' [StringFormatMethodAttribute]' [InvokerParameterNameAttribute]' [NotifyPropertyChangedInvocatorAttribute]' [LocalizationRequiredAttribute]' [CannotApplyEqualityOperatorAttribute]' [InstantHandleAttribute]' [PureAttribute]' [AspMvcAreaMasterLocationFormatAttribute]' [AspMvcAreaPartialViewLocationFormatAttribute]' [AspMvcAreaViewLocationFormatAttribute]' [AspMvcMasterLocationFormatAttribute]' [AspMvcPartialViewLocationFormatAttribute]' [AspMvcViewLocationFormatAttribute]' [AspMvcMasterAttribute]' [AspMvcModelTypeAttribute]' [AspMvcSupressViewErrorAttribute]' [AspMvcDisplayTemplateAttribute]' [AspMvcEditorTemplateAttribute]' [AspMvcTemplateAttribute]' [AspMvcActionSelectorAttribute]' [RazorSectionAttribute]. LCC (Lack of Component Cohesion) = 0.61,Alteridem.GitHub.Annotations.InvokerParameterNameAttribute' Alteridem.GitHub.Annotations.NotifyPropertyChangedInvocatorAttribute' Alteridem.GitHub.Annotations.LocalizationRequiredAttribute' Alteridem.GitHub.Annotations.CannotApplyEqualityOperatorAttribute' Alteridem.GitHub.Annotations.InstantHandleAttribute' Alteridem.GitHub.Annotations.PureAttribute' Alteridem.GitHub.Annotations.AspMvcAreaMasterLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcAreaPartialViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcAreaViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcMasterLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcPartialViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcMasterAttribute' Alteridem.GitHub.Annotations.AspMvcModelTypeAttribute' Alteridem.GitHub.Annotations.AspMvcSupressViewErrorAttribute' Alteridem.GitHub.Annotations.AspMvcDisplayTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcEditorTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcActionSelectorAttribute' Alteridem.GitHub.Annotations.RazorSectionAttribute,Alteridem.GitHub.Annotations.CanBeNullAttribute' Alteridem.GitHub.Annotations.NotNullAttribute' Alteridem.GitHub.Annotations.StringFormatMethodAttribute' Alteridem.GitHub.Annotations.InvokerParameterNameAttribute' Alteridem.GitHub.Annotations.NotifyPropertyChangedInvocatorAttribute' Alteridem.GitHub.Annotations.ContractAnnotationAttribute' Alteridem.GitHub.Annotations.LocalizationRequiredAttribute' Alteridem.GitHub.Annotations.CannotApplyEqualityOperatorAttribute' Alteridem.GitHub.Annotations.BaseTypeRequiredAttribute' Alteridem.GitHub.Annotations.UsedImplicitlyAttribute' Alteridem.GitHub.Annotations.MeansImplicitUseAttribute' Alteridem.GitHub.Annotations.ImplicitUseKindFlags' Alteridem.GitHub.Annotations.ImplicitUseTargetFlags' Alteridem.GitHub.Annotations.PublicAPIAttribute' Alteridem.GitHub.Annotations.InstantHandleAttribute' Alteridem.GitHub.Annotations.PureAttribute' Alteridem.GitHub.Annotations.PathReferenceAttribute' Alteridem.GitHub.Annotations.AspMvcAreaMasterLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcAreaPartialViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcAreaViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcMasterLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcPartialViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcViewLocationFormatAttribute' Alteridem.GitHub.Annotations.AspMvcActionAttribute' Alteridem.GitHub.Annotations.AspMvcAreaAttribute' Alteridem.GitHub.Annotations.AspMvcControllerAttribute' Alteridem.GitHub.Annotations.AspMvcMasterAttribute' Alteridem.GitHub.Annotations.AspMvcModelTypeAttribute' Alteridem.GitHub.Annotations.AspMvcPartialViewAttribute' Alteridem.GitHub.Annotations.AspMvcSupressViewErrorAttribute' Alteridem.GitHub.Annotations.AspMvcDisplayTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcEditorTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcTemplateAttribute' Alteridem.GitHub.Annotations.AspMvcViewAttribute' Alteridem.GitHub.Annotations.AspMvcActionSelectorAttribute' Alteridem.GitHub.Annotations.HtmlElementAttributesAttribute' Alteridem.GitHub.Annotations.HtmlAttributeValueAttribute' Alteridem.GitHub.Annotations.RazorSectionAttribute
