Method,LOC,CC,PC
Cuboid:Cuboid,2,1,3
Cylinder:Cylinder,2,1,3
Ellipse:Ellipse,2,1,1
Ellipse:Ellipse,2,1,2
Extensions:AsText,18,7,1
Extensions:CenterAlignString,8,2,2
Extensions:NextDouble,3,1,3
Program:Main,57,41,1
Program:CreateShape,21,6,1
Program:Randomize2DShapes,23,13,0
Program:Randomize3DShapes,23,13,0
Program:ReadDimensions,14,6,1
Program:ReadDoublesGreaterThanZero,32,7,2
Program:ViewMenu,20,1,0
Program:ViewHeader,15,3,2
Program:ViewErrorMessage,8,1,2
Program:ViewMenuErrorMessage,3,1,0
Program:ViewShapeDetail,4,1,1
Program:ViewShapes,21,3,1
Rectangle:Rectangle,2,1,2
Shape:Shape,3,1,1
Shape:ToString,1,1,1
Shape2D:Shape2D,4,1,3
Shape2D:CompareTo,9,3,1
Shape2D:ToString,3,1,0
Shape2D:ToString,12,6,1
Shape3D:Shape3D,4,1,3
Shape3D:CompareTo,9,3,1
Shape3D:ToString,3,1,0
Shape3D:ToString,12,6,1
Sphere:Sphere,2,1,1
